NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,68.36111111111111,37.58483203056031,100,0,5687.761111111111,2.158610378329563,5691,5686
s0,159.96666666666667,86.95860445573452,235,1,163.3,0.45825756949558405,164,163
s1,215.45555555555555,116.75217448473316,316,1,193.0,0.0,193,193
s2,255.05555555555554,142.87518726427786,376,1,187.0,0.0,187,187
s3,104.31111111111112,57.494955226899776,153,1,64.86666666666666,0.3399346342395191,65,64
s4,344.10555555555555,188.04259261082967,500,1,220.0,0.0,220,220
s5,177.86666666666667,96.05232370374435,257,1,170.0,0.0,170,170
s6,110.35,60.596706456154315,162,1,154.0,0.0,154,154
s7,139.89444444444445,76.03811158610033,205,1,151.0,0.0,151,151
s8,79.95555555555555,42.568222657833786,116,1,64.0,0.0,64,64
s9,135.7277777777778,74.466833076176,198,1,162.0,0.0,162,162
