NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,62.32222222222222,41.88259457573112,101,0,291.6666666666667,7.516648189186454,302,282
s0,148.95,102.53266552665055,243,1,136.85,0.3570714214271425,137,136
s1,178.68333333333334,123.82642309117854,292,1,152.85,0.3570714214271425,153,152
s2,206.71666666666667,143.05058448752393,339,1,157.0,0.0,157,157
s3,91.35555555555555,62.72910207322898,149,1,63.0,0.0,63,63
s4,285.43888888888887,199.14512195573715,469,1,156.0,0.0,156,156
s5,146.09444444444443,101.0701460055354,240,1,144.0,0.0,144,144
s6,80.87777777777778,55.487501651328415,132,1,139.0,0.0,139,139
s7,121.93888888888888,84.23869287057587,199,1,141.0,0.0,141,141
s8,75.91111111111111,52.66036764956787,124,1,63.0,0.0,63,63
s9,117.21111111111111,81.08274161407175,192,1,139.0,0.0,139,139
