NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,62.55555555555556,41.093690002538,101,0,332.8888888888889,7.665861471404596,346,323
s0,148.86111111111111,98.05869919417817,241,1,137.0,0.0,137,137
s1,177.19444444444446,117.39743027767885,289,1,153.0,0.0,153,153
s2,206.77777777777777,136.5957358841351,335,1,157.0,0.0,157,157
s3,91.69444444444444,60.2249576562023,149,1,63.0,0.0,63,63
s4,285.5833333333333,189.82731553236013,466,1,156.30555555555554,0.4606423319938055,157,156
s5,146.19444444444446,96.59474894988526,238,1,144.0,0.0,144,144
s6,80.94444444444444,53.24990581339842,132,1,139.0,0.0,139,139
s7,122.41666666666667,81.02721593527833,200,1,141.0,0.0,141,141
s8,76.08333333333333,49.98353895700731,124,1,63.0,0.0,63,63
s9,118.27777777777777,78.44623463490815,193,1,140.72222222222223,0.44790320823880836,141,140
