NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,62.45,40.43695710609294,102,0,3365.75,7.675990706959808,3379,3356
s0,141.71666666666667,93.39648310057267,232,1,152.73888888888888,0.4392403655920436,153,152
s1,192.0611111111111,128.5045681803175,318,1,174.0,0.0,174,174
s2,228.23333333333332,151.51186605528807,378,1,173.0,0.0,173,173
s3,94.20555555555555,61.69465105773598,156,1,64.30555555555556,0.46064233199380555,65,64
s4,303.8722222222222,202.33451483882263,500,1,197.0,0.0,197,197
s5,157.42777777777778,104.37762800713121,259,1,160.0,0.0,160,160
s6,96.17222222222222,63.57583665334527,158,1,147.0,0.0,147,147
s7,124.14444444444445,82.6105402356424,212,1,149.0,0.0,149,149
s8,71.43888888888888,46.463266720291934,116,1,64.0,0.0,64,64
s9,120.77777777777777,79.98920451852345,205,1,156.0,0.0,156,156
