NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,62.794444444444444,41.05317652105785,102,0,1311.6722222222222,7.588610292592412,1323,1302
s0,154.98888888888888,105.60339792980615,257,1,146.60555555555555,0.48873103512193494,147,146
s1,185.6888888888889,128.26354331301576,307,1,162.0,0.0,162,162
s2,213.7111111111111,146.40061053640486,357,1,165.3,0.4582575694955841,166,165
s3,93.42222222222222,63.19141604465273,155,1,64.0,0.0,64,64
s4,301.48333333333335,208.2526903921185,498,1,175.82222222222222,0.38232556742411666,176,175
s5,148.99444444444444,100.99793711986962,246,1,152.21666666666667,0.41197356981027583,153,152
s6,82.67222222222222,56.16125894398059,136,1,141.0,0.0,141,141
s7,128.57777777777778,87.98086632618579,213,1,143.0,0.0,143,143
s8,79.48333333333333,53.68410430989378,131,1,63.0,0.0,63,63
s9,123.83333333333333,84.55218638345329,205,1,146.82222222222222,0.38232556742411666,147,146
