NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,63.705555555555556,40.97610377094085,103,0,1375.2055555555555,7.678033039654406,1387,1365
s0,158.01111111111112,104.0498272137435,259,1,146.78333333333333,0.41197356981027583,147,146
s1,188.05,124.49173444226909,310,1,162.17222222222222,0.37757347416769327,163,162
s2,218.71666666666667,144.25156556053966,360,1,165.78333333333333,0.41197356981027583,166,165
s3,95.4888888888889,62.5382983893238,157,1,64.0,0.0,64,64
s4,302.7944444444444,201.0151928260985,499,1,176.0,0.0,176,176
s5,150.44444444444446,98.8847377405871,246,1,152.0,0.0,152,152
s6,84.00555555555556,55.30245094249363,138,1,141.0,0.0,141,141
s7,129.61666666666667,85.63379881799008,213,1,143.0,0.0,143,143
s8,79.26666666666667,51.57966869050462,129,1,63.477777777777774,0.4995059287330894,64,63
s9,124.87777777777778,82.34167674024535,205,1,148.0,0.0,148,148
