NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,67.96111111111111,41.7049642513919,101,0,5680.688888888889,0.9904482088029578,5683,5680
s0,178.11111111111111,108.91897543530486,265,1,163.0,0.0,163,163
s1,215.92777777777778,131.66995905400728,317,1,193.60555555555555,0.488731035121935,194,193
s2,252.37222222222223,154.29776517988256,375,1,187.0,0.0,187,187
s3,107.70555555555555,65.44630515181656,159,1,64.73333333333333,0.4422166387140533,65,64
s4,344.9277777777778,209.7176151811858,501,1,220.0,0.0,220,220
s5,167.6,101.52162331247467,244,1,170.0,0.0,170,170
s6,95.3,57.71028215722625,140,1,154.0,0.0,154,154
s7,149.76111111111112,91.35719663246684,223,1,151.0,0.0,151,151
s8,88.01666666666667,53.26771744895986,129,1,64.0,0.0,64,64
s9,141.4388888888889,86.38043527770297,210,1,162.0,0.0,162,162
