NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,67.86666666666666,37.310618089522755,100,0,5686.405555555555,7.566517782839389,5697,5675
s0,178.63888888888889,97.41405122744465,262,1,163.30555555555554,0.46064233199380555,164,163
s1,217.26111111111112,118.54874121309713,319,1,193.60555555555555,0.48873103512193494,194,193
s2,252.12222222222223,137.24437473012048,368,1,187.0,0.0,187,187
s3,107.26666666666667,58.62589492328076,157,1,64.82222222222222,0.38232556742411666,65,64
s4,344.6777777777778,186.18021901001538,500,1,220.0,0.0,220,220
s5,166.55555555555554,89.45900502602807,241,1,170.0,0.0,170,170
s6,95.43333333333334,51.96645285395398,140,1,154.0,0.0,154,154
s7,149.81666666666666,82.3420693745845,221,1,151.3,0.4582575694955841,152,151
s8,88.43333333333334,48.27952176878125,130,1,64.0,0.0,64,64
s9,142.0,77.96644577423461,210,1,162.0,0.0,162,162
