NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,67.46666666666667,38.66456890861308,99,0,5567.033333333334,2.3544284515213736,5570,5562
s0,145.69444444444446,83.65936868716977,215,1,158.0,0.0,158,158
s1,198.65555555555557,114.31065480728005,293,1,186.0,0.0,186,186
s2,234.13333333333333,135.61401107555224,345,1,181.0,0.0,181,181
s3,98.92777777777778,56.42438702030607,146,1,64.28888888888889,0.4532461789860253,65,64
s4,324.90555555555557,189.49613590965743,483,1,214.0,0.0,214,214
s5,169.02777777777777,98.33397912531193,250,1,165.0,0.0,165,165
s6,101.01666666666667,58.13685721353251,150,1,153.0,0.0,153,153
s7,128.8,74.79211188354024,190,1,150.0,0.0,150,150
s8,76.73333333333333,44.32125148654236,113,1,64.0,0.0,64,64
s9,125.59444444444445,71.64020420144467,186,1,157.0,0.0,157,157
