Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,25%,50%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,add_item_to_cart,467,0,9,20.883861984269856,4.571638070046902,157.88860199972987,0.0,2.6049906762068566,0.0,7,9,31,40,54,61,67,82,160,160,160
GET,get_address,466,0,48,55.62185791202185,42.895213002339005,125.94527495093644,283.0,2.599412537713908,0.0,47,48,56,60,85,98,100,120,130,130,130
GET,get_basket,466,0,3,8.342975703100054,1.019099960103631,80.37993893958628,23020.0,2.599412537713908,0.0,2,3,7,10,27,37,53,59,80,80,80
GET,get_card,466,0,49,57.0218653623974,43.10433997306973,120.64472294878215,17.0,2.599412537713908,0.0,47,49,64,71,86,93,97,100,120,120,120
GET,get_cart,14551,0,49,56.06446804305602,42.13827499188483,143.14203802496195,104.50498247543125,81.16749321089073,0.0,46,49,59,66,82,95,100,110,140,140,140
GET,get_catalogue1,8520,0,6,13.181398869718933,1.7713330453261733,95.67288600374013,1643.0,47.52573995991953,0.0,3,6,22,24,30,46,58,68,89,96,96
GET,get_catalogue2,856,0,50,56.05339049021648,42.304947040975094,128.25022893957794,22.0,4.774886549963746,0.0,46,50,66,67,72,77,90,97,130,130,130
GET,get_catalogue3,856,0,6,13.864331697026772,1.7689060186967254,88.54568901006132,1927.0,4.774886549963746,0.0,4,6,14,20,42,55,60,62,89,89,89
GET,get_category,857,0,5,14.715017005909873,0.8518450194969773,72.51294795423746,11518.0,4.780464688456694,0.0,2,5,27,29,38,47,51,54,73,73,73
GET,get_customer,6037,0,50,57.92098010304581,42.76079894043505,128.6562270252034,347.25294020208713,33.675222081928894,0.0,47,50,64,72,88,96,100,100,120,130,130
GET,get_customer_orders,3397,0,5,14.621906894145926,0.8562690345570445,99.33583694510162,6368.0,18.94893646054538,0.0,2,5,26,29,40,47,53,59,94,99,99
GET,get_detail,1323,0,3,7.460239167446278,0.9234630269929767,70.7055979873985,10364.0,7.379877226170602,0.0,2,3,5,7,22,38,52,56,68,71,71
GET,get_index,8054,0,4,11.591786862388465,0.8145909523591399,103.24725904501975,8688.0,44.92632742220562,0.0,2,4,16,24,35,47,54,58,83,100,100
GET,get_item,5647,0,49,56.14688352020188,41.79996799211949,146.76215406507254,286.0,31.499748069679057,0.0,46,49,60,66,80,94,100,110,130,150,150
GET,get_orders,3861,0,52,58.04853855255471,42.53151000011712,145.28232999145985,2.0,21.53719272127339,0.0,47,52,67,69,75,88,97,100,140,150,150
GET,get_related,1320,0,49,55.65165991438059,43.01596095319837,127.79058690648526,760.0,7.363142810691757,0.0,47,49,57,63,78,92,100,100,120,130,130
GET,get_tags,856,0,48,58.510977031894804,42.806326993741095,109.26153196487576,107.0,4.774886549963746,0.0,46,49,71,76,90,95,100,100,110,110,110
GET,login,3402,0,70,72.20570363714411,43.990566045977175,196.3590980740264,13.0,18.97682715301012,0.0,52,70,92,94,100,100,110,120,160,200,200
,Aggregated,61402,0,46,40.38367594053269,0.8145909523591399,196.3590980740264,2411.9795772124685,342.5088597440116,0.0,9,46,52,57,75,91,100,100,130,160,200
