NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,67.82777777777778,38.73282136144079,100,0,5696.027777777777,2.510932884530625,5699,5692
s0,179.10555555555555,102.09742064552432,264,1,163.30555555555554,0.46064233199380555,164,163
s1,217.95,123.76035422451642,320,1,193.77777777777777,0.41573970964154905,194,193
s2,253.62777777777777,144.32579004751545,373,1,188.0,0.0,188,188
s3,107.96111111111111,61.13940027046469,159,1,64.77777777777777,0.41573970964154905,65,64
s4,345.5888888888889,194.2659056519322,501,1,220.17222222222222,0.37757347416769327,221,220
s5,168.13333333333333,94.37545584878873,244,1,170.0,0.0,170,170
s6,95.49444444444444,53.893773833576475,140,1,154.0,0.0,154,154
s7,149.76111111111112,85.49778190033085,222,1,151.3,0.4582575694955841,152,151
s8,88.63888888888889,49.7656467733057,129,1,64.0,0.0,64,64
s9,141.3388888888889,81.10727901906552,211,1,162.0,0.0,162,162
