NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,34.96111111111111,19.888680166502557,52,0,5745.555555555556,1.9782770905294287,5747,5742
s0,343.8666666666667,195.55795958118284,500,1,160.38333333333333,0.8318319808978519,161,159
s1,184.12222222222223,104.95081681729441,269,1,187.0,0.0,187,187
s2,222.07777777777778,126.20342729786857,332,1,182.0,0.0,182,182
s3,64.11666666666666,36.07173023604805,95,1,64.0,0.0,64,64
s4,204.39444444444445,116.57865714816387,300,1,215.0,0.0,215,215
s5,76.63333333333334,43.01755455625064,112,1,167.0,0.0,167,167
s6,34.56111111111111,18.986300291669043,50,1,153.0,0.0,153,153
s7,48.51111111111111,27.345625059167023,74,1,151.0,0.0,151,151
s8,35.8,19.96897593768894,52,1,64.0,0.0,64,64
s9,42.46111111111111,24.0054076983798,63,1,160.0,0.0,160,160
