NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,68.38333333333334,38.18075067651528,102,0,5697.844444444445,2.9473570500105537,5701,5693
s0,161.17222222222222,89.07093493737047,238,1,163.8,0.4000000000000001,164,163
s1,218.17777777777778,121.44642877305364,322,1,193.8,0.4000000000000001,194,193
s2,258.7888888888889,142.9564031789991,378,1,188.0,0.0,188,188
s3,105.17222222222222,57.840088995969985,156,1,64.8,0.3999999999999999,65,64
s4,345.3,189.5120312803385,500,1,220.30555555555554,0.4606423319938055,221,220
s5,178.25555555555556,98.69983238881537,265,1,170.30555555555554,0.4606423319938055,171,170
s6,109.18888888888888,60.54445463999426,161,1,154.0,0.0,154,154
s7,141.15,78.9140513470193,213,1,152.0,0.0,152,152
s8,80.49444444444444,44.34229197983221,118,1,64.0,0.0,64,64
s9,137.90555555555557,76.44996164683451,202,1,162.3,0.45825756949558405,163,162
