NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,69.2,41.73852470373677,103,0,5701.066666666667,1.3686976778431874,5703,5699
s0,162.2111111111111,96.78102367308314,240,1,163.90555555555557,0.8279641848280785,165,163
s1,217.6611111111111,130.07993969047087,320,1,193.74444444444444,0.4361730316975672,194,193
s2,260.7944444444444,156.7206182713622,391,1,188.0,0.0,188,188
s3,106.85,63.684157719518,159,1,64.74444444444444,0.4361730316975672,65,64
s4,344.5777777777778,205.11514261115647,500,1,220.3,0.458257569495584,221,220
s5,178.64444444444445,106.9378127813971,263,1,170.3,0.458257569495584,171,170
s6,108.93333333333334,65.35064396520255,164,1,154.0,0.0,154,154
s7,141.94444444444446,85.17692190195274,212,1,152.0,0.0,152,152
s8,78.94444444444444,46.84605073147365,117,1,64.0,0.0,64,64
s9,137.02777777777777,82.10105091732014,204,1,162.13888888888889,0.34583054438857586,163,162
