NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,62.84444444444444,43.69170048599648,101,0,2842.8333333333335,7.583974331883426,2853,2834
s0,140.76111111111112,99.38876327549356,230,1,151.87777777777777,0.32754228828852605,152,151
s1,191.38888888888889,137.8526745353285,314,1,172.0,0.0,172,172
s2,224.18333333333334,161.90756879569693,374,1,171.0,0.0,171,171
s3,93.52777777777777,66.71759975661557,155,1,64.0,0.0,64,64
s4,303.3666666666667,218.76031785190537,498,1,191.2722222222222,0.4451036777545399,192,191
s5,157.77777777777777,112.7479763580682,260,1,157.0,0.0,157,157
s6,96.28333333333333,69.55631411549446,156,1,143.0,0.0,143,143
s7,123.77222222222223,88.90980639299303,200,1,145.0,0.0,145,145
s8,71.38888888888889,50.097392800744615,114,1,64.0,0.0,64,64
s9,122.00555555555556,87.41233686272476,198,1,152.57777777777778,0.49391357268650815,153,152
