NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,67.93888888888888,40.84403450102582,101,0,5684.083333333333,1.463917878692502,5686,5681
s0,158.79444444444445,95.31752183694141,234,1,163.9111111111111,0.28458329944145994,164,163
s1,215.75,130.2127265925519,318,1,193.9111111111111,0.28458329944145994,194,193
s2,253.97222222222223,153.24372129808108,374,1,188.0,0.0,188,188
s3,104.58888888888889,62.540812353826546,153,1,64.93333333333334,0.24944382578492946,65,64
s4,342.99444444444447,204.02724483706206,501,1,220.30555555555554,0.4606423319938055,221,220
s5,179.42777777777778,106.20232423463955,262,1,171.30555555555554,0.46064233199380555,172,171
s6,107.7,63.75664671232326,160,1,155.0,0.0,155,155
s7,139.2,83.97422885094635,206,1,152.0,0.0,152,152
s8,79.53333333333333,47.11114517818475,117,1,64.0,0.0,64,64
s9,135.94444444444446,81.60369832456685,203,1,162.0,0.0,162,162
