Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,25%,50%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,add_item_to_cart,222,0,7,6.8443036417430685,4.370770999230444,25.1114770071581,0.0,1.2393021469290812,0.0,6,7,7,7,8,9,11,14,25,25,25
GET,get_address,222,0,44,45.80562717416576,43.308216030709445,56.50569999124855,283.0,1.2393021469290812,0.0,44,44,48,48,48,52,52,53,57,57,57
GET,get_basket,222,0,2,2.1514749678317457,0.9243660024367273,43.77443401608616,23020.0,1.2393021469290812,0.0,1,2,2,2,2,3,4,8,44,44,44
GET,get_card,222,0,44,45.795094879419615,43.15644799498841,55.02619396429509,17.0,1.2393021469290812,0.0,44,44,48,48,48,51,52,52,55,55,55
GET,get_cart,6711,0,46,46.260489440983335,41.88880301080644,80.11840499239042,108.67188198480108,37.463768955139926,0.0,44,46,48,48,50,51,52,53,71,80,80
GET,get_catalogue1,3952,0,3,3.2710379759090817,1.7233149847015738,46.802104043308645,1643.0,22.061811192178958,0.0,3,3,3,4,4,5,6,8,37,47,47
GET,get_catalogue2,340,0,46,46.3734418973806,42.21966996556148,54.02885301737115,22.0,1.898030315116611,0.0,46,46,47,48,50,51,51,51,54,54,54
GET,get_catalogue3,340,0,3,3.4533146166187874,2.071258961223066,23.154889000579715,1927.0,1.898030315116611,0.0,3,3,4,4,4,5,6,7,23,23,23
GET,get_category,340,0,2,1.8480289849000708,0.865303969476372,43.81082905456424,11518.0,1.898030315116611,0.0,1,2,2,2,2,3,4,4,44,44,44
GET,get_customer,2759,0,44,45.88541254747963,42.890647950116545,68.06030997540802,360.08191373686117,15.401957762960969,0.0,44,44,48,48,48,52,52,52,65,68,68
GET,get_customer_orders,1636,0,2,2.365949462743733,0.8490370237268507,47.77382902102545,6368.0,9.132875280972868,0.0,1,2,2,2,3,3,6,26,48,48,48
GET,get_detail,562,0,2,2.219115597178523,0.8802859811112285,47.94762801611796,10364.0,3.137332462045692,0.0,1,2,2,2,2,3,4,44,48,48,48
GET,get_index,3730,0,2,2.208741715171027,0.7739029824733734,48.80190297262743,8688.0,20.822509045249877,0.0,1,2,2,2,3,3,5,10,48,49,49
GET,get_item,2641,0,45,45.86892181600397,42.196570022497326,75.59383404441178,286.0,14.743229594773439,0.0,44,45,48,48,48,50,52,52,65,76,76
GET,get_orders,1857,0,47,47.37783244363517,42.581740010064095,72.66341795912012,2.0,10.366594985798665,0.0,46,47,50,50,51,51,52,52,67,73,73
GET,get_related,562,0,44,45.517416248239705,43.15422201761976,72.03598896740004,760.0,3.137332462045692,0.0,44,44,48,48,48,49,52,52,72,72,72
GET,get_tags,340,0,44,45.50425664244411,42.36282000783831,71.25904998974875,107.0,1.898030315116611,0.0,44,44,48,48,48,48,49,51,71,71,71
GET,login,1636,0,48,49.56821757608547,43.88951900182292,83.80462101195008,13.0,9.132875280972868,0.0,48,48,52,52,52,53,56,60,73,84,84
,Aggregated,28294,0,44,29.494017443526584,0.7739029824733734,83.80462101195008,2398.5432600551353,157.94961687032173,0.0,3,44,47,48,48,51,52,52,68,76,84
