NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,65.86666666666666,39.201388864285015,97,0,5719.1,3.7313983080520012,5723,5713
s0,153.7277777777778,91.54597087775417,230,1,160.30555555555554,0.4606423319938055,161,160
s1,213.23333333333332,128.0342879422887,318,1,188.0,0.0,188,188
s2,244.31666666666666,147.90907398353446,363,1,184.0,0.0,184,184
s3,99.79444444444445,59.39357402785648,148,1,64.91111111111111,0.28458329944146,65,64
s4,339.7388888888889,202.3025337318369,501,1,217.30555555555554,0.4606423319938055,218,217
s5,173.5888888888889,104.26759318050033,257,1,167.0,0.0,167,167
s6,105.59444444444445,62.79930088271704,156,1,153.3,0.4582575694955841,154,153
s7,135.46666666666667,82.92033660220044,203,1,151.0,0.0,151,151
s8,77.52222222222223,45.297345464970014,114,1,64.0,0.0,64,64
s9,131.48888888888888,79.85385880113809,200,1,161.0,0.0,161,161
