NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,35.68333333333333,20.003742705359468,52,0,5694.422222222222,1.1923625266930054,5696,5692
s0,346.0777777777778,195.08899551958203,501,1,163.51111111111112,0.6623937138128391,164,162
s1,186.98333333333332,105.45591364272666,273,1,193.0,0.0,193,193
s2,223.26666666666668,124.28205376838962,324,1,186.90555555555557,0.292446048627819,187,186
s3,64.50555555555556,35.42950704054183,93,1,64.90555555555555,0.29244604862781903,65,64
s4,211.48333333333332,119.34410915034259,308,1,219.3,0.4582575694955841,220,219
s5,79.31666666666666,44.44378159227928,117,1,170.0,0.0,170,170
s6,33.66111111111111,17.62169240481392,48,1,154.0,0.0,154,154
s7,48.47222222222222,26.608776863524554,71,1,151.0,0.0,151,151
s8,36.68888888888889,20.0081341483599,53,1,64.0,0.0,64,64
s9,42.12777777777778,22.66373278942852,60,1,162.0,0.0,162,162
