NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,35.82222222222222,23.417029784979505,52,0,5692.738888888889,1.7743978286508884,5695,5690
s0,345.1166666666667,228.6158659556827,500,1,163.51666666666668,0.6538348415311009,164,162
s1,186.82777777777778,123.5703951669994,272,1,193.0,0.0,193,193
s2,222.65,147.72724397047116,329,1,186.9111111111111,0.28458329944145994,187,186
s3,65.11111111111111,42.46029372495999,96,1,64.60555555555555,0.48873103512193494,65,64
s4,209.13333333333333,138.551169849506,304,1,219.0,0.0,219,219
s5,78.46111111111111,51.39556443128022,113,1,170.0,0.0,170,170
s6,33.68333333333333,21.304009794715483,48,1,154.0,0.0,154,154
s7,48.21666666666667,31.790507842576044,72,1,151.0,0.0,151,151
s8,36.138888888888886,23.626906481309465,53,1,64.0,0.0,64,64
s9,41.55555555555556,27.266630444601493,61,1,162.0,0.0,162,162
