NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,68.92222222222222,42.586181321012724,102,0,5720.2444444444445,1.2139111363331256,5722,5717
s0,169.11111111111111,104.27489784692983,250,1,162.0,0.0,162,162
s1,201.76666666666668,124.54696124577089,296,1,193.0,0.0,193,193
s2,233.86111111111111,143.84218836739444,348,1,186.0,0.0,186,186
s3,102.0,62.43957078648123,151,1,64.60555555555555,0.48873103512193494,65,64
s4,328.10555555555555,203.10507672472897,482,1,218.30555555555554,0.46064233199380555,219,218
s5,164.18333333333334,101.29601697774477,241,1,170.0,0.0,170,170
s6,91.39444444444445,55.88902667312374,135,1,153.95,0.21794494717703372,154,153
s7,139.15,85.39629675811474,205,1,151.0,0.0,151,151
s8,86.03333333333333,52.53473982888741,126,1,64.0,0.0,64,64
s9,133.34444444444443,81.76771450763724,197,1,162.0,0.0,162,162
