NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,69.99444444444444,42.46155087216123,103,0,5719.594444444445,3.1032191569082697,5723,5716
s0,171.62777777777777,103.41663473303592,253,1,162.0,0.0,162,162
s1,203.43333333333334,122.81467972337651,301,1,193.0,0.0,193,193
s2,238.58333333333334,143.67605827771797,349,1,186.0,0.0,186,186
s3,104.01666666666667,62.3758745207009,152,1,64.7388888888889,0.4392403655920436,65,64
s4,328.69444444444446,198.7353935156052,485,1,218.73888888888888,0.4392403655920436,219,218
s5,166.0611111111111,99.95433201044526,243,1,170.0,0.0,170,170
s6,92.81111111111112,55.54045461432082,136,1,153.73888888888888,0.4392403655920436,154,153
s7,140.82222222222222,84.79584342247205,208,1,151.0,0.0,151,151
s8,86.46111111111111,51.89384077013902,127,1,64.0,0.0,64,64
s9,135.08333333333334,81.34070151051208,199,1,162.0,0.0,162,162
