NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,62.06111111111111,42.813700285057884,100,0,728.5111111111111,7.693784568575748,742,719
s0,132.4611111111111,91.9983915251233,217,1,144.3,0.45825756949558405,145,144
s1,179.91666666666666,125.410431738707,295,1,158.0,0.0,158,158
s2,207.13888888888889,144.10157543625215,335,1,162.0,0.0,162,162
s3,89.6,61.500460702881455,144,1,63.67777777777778,0.46732757432917976,64,63
s4,289.49444444444447,201.9834838468571,475,1,164.67777777777778,0.46732757432917976,165,164
s5,150.2,104.78360770866999,248,1,150.0,0.0,150,150
s6,89.14444444444445,61.39101655438071,145,1,141.0,0.0,141,141
s7,118.84444444444445,82.86875984365093,198,1,142.3,0.45825756949558405,143,142
s8,69.06111111111112,47.27698099602772,112,1,63.0,0.0,63,63
s9,118.4,82.47003496220107,197,1,143.0,0.0,143,143
