Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,25%,50%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,add_item_to_cart,385,0,7,6.6617916154073455,4.323306995502207,12.681731997872703,0.0,2.1489719896070216,0.0,6,7,7,7,8,9,10,11,13,13,13
GET,get_address,385,0,44,45.964899940197746,42.87739799474366,57.004062000487465,283.0,2.1489719896070216,0.0,44,44,48,48,48,51,52,53,57,57,57
GET,get_basket,385,0,2,2.618340088444605,0.8607739946455695,48.24188099883031,23020.0,2.1489719896070216,0.0,1,2,2,2,3,3,5,48,48,48,48
GET,get_card,385,0,44,46.057558695875656,43.18936100025894,56.83269799919799,17.0,2.1489719896070216,0.0,44,44,48,48,48,51,52,53,57,57,57
GET,get_cart,4749,0,46,46.2178744927606,42.32584300189046,67.90999799704878,205.5304274584123,26.5077090354383,0.0,44,46,48,48,49,51,52,52,59,68,68
GET,get_catalogue1,2317,0,3,3.0597197439312134,1.8058690038742498,27.334139005688485,1643.0,12.932904155634985,0.0,3,3,3,3,4,4,5,6,14,27,27
GET,get_catalogue2,506,0,46,46.4885114071567,41.95366800558986,51.49415400228463,22.0,2.824363186340657,0.0,46,46,47,49,50,50,51,51,51,51,51
GET,get_catalogue3,506,0,3,3.3009051422908553,1.8890229985117912,13.60692299931543,1927.0,2.824363186340657,0.0,3,3,4,4,4,4,6,7,14,14,14
GET,get_category,506,0,2,2.2258762076062015,0.8469569947919808,48.37328199937474,11518.0,2.824363186340657,0.0,1,2,2,2,2,3,3,43,48,48,48
GET,get_customer,2433,0,44,45.76366186643707,42.95431599894073,80.08981300372398,355.86189889025894,13.580386625230867,0.0,44,44,48,48,48,49,52,52,60,80,80
GET,get_customer_orders,651,0,2,2.436872121212112,0.8139880010276102,48.31980600283714,6368.0,3.6337162733355095,0.0,1,2,2,2,2,3,4,44,48,48,48
GET,get_detail,891,0,2,2.079341635313452,0.8267500015790574,47.871953996946104,10364.0,4.973335175947678,0.0,1,2,2,2,2,3,3,41,48,48,48
GET,get_index,1932,0,2,1.9882481631143012,0.7982400056789629,47.98742399725597,8688.0,10.783932166027963,0.0,1,2,2,2,2,2,3,6,48,48,48
GET,get_item,2311,0,45,45.84754112362214,41.87933100183727,58.79671499860706,286.0,12.89941368306968,0.0,44,45,48,48,49,50,51,52,54,59,59
GET,get_orders,1035,0,47,47.03893380687833,42.4147180019645,58.14608900254825,2.0,5.77710651751498,0.0,46,47,48,49,50,51,52,53,57,58,58
GET,get_related,891,0,44,45.82792412004328,43.01201499765739,77.36453800316667,760.0,4.973335175947678,0.0,44,44,48,48,48,49,52,52,77,77,77
GET,get_tags,506,0,44,45.333301399173806,43.019083001127,56.01805799960857,107.0,2.824363186340657,0.0,44,44,48,48,48,48,49,49,56,56,56
GET,login,652,0,48,49.35218252469398,43.945666002400685,76.79202699364396,13.0,3.63929801876306,0.0,48,48,52,52,52,52,53,55,77,77,77
,Aggregated,21426,0,44,30.855530284736055,0.7982400056789629,80.08981300372398,2474.055399981331,119.59447753070141,0.0,3,44,47,48,48,50,52,52,56,77,80
