NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,67.8,40.0744307507917,100,0,5735.688888888889,3.026345226853467,5739,5730
s0,157.5888888888889,92.58502332024266,233,1,160.0,0.0,160,160
s1,213.9777777777778,125.7128100763162,317,1,188.0,0.0,188,188
s2,253.64444444444445,152.07865736089124,380,1,183.9,0.30000000000000004,184,183
s3,103.92777777777778,61.685045059160146,156,1,64.6,0.4898979485566356,65,64
s4,340.6,198.6434997678001,500,1,217.0,0.0,217,217
s5,176.51111111111112,102.80507385278483,260,1,167.0,0.0,167,167
s6,105.69444444444444,61.96496296942708,156,1,153.0,0.0,153,153
s7,139.2888888888889,85.11335506180299,209,1,151.0,0.0,151,151
s8,79.00555555555556,45.508301711790544,116,1,64.0,0.0,64,64
s9,136.62777777777777,81.86391353646717,205,1,161.0,0.0,161,161
