NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,35.227777777777774,19.468159347895778,51,0,5709.405555555555,1.4325471573476005,5711,5707
s0,345.27222222222224,190.86463587683042,500,1,164.7888888888889,0.6145358581788815,165,163
s1,189.84444444444443,104.96998630414008,276,1,193.0,0.0,193,193
s2,222.15,123.15773422729082,325,1,188.0,0.0,188,188
s3,63.166666666666664,34.355575319816076,91,1,64.89444444444445,0.30726792908944073,65,64
s4,210.81666666666666,117.1981927714284,310,1,220.0,0.0,220,220
s5,78.83333333333333,42.8223072708606,116,1,170.0,0.0,170,170
s6,34.455555555555556,18.57008413258696,50,1,154.0,0.0,154,154
s7,47.75,26.679345944006947,70,1,151.0,0.0,151,151
s8,36.52777777777778,19.715033901274303,53,1,64.0,0.0,64,64
s9,41.53333333333333,23.245405758749165,61,1,162.0,0.0,162,162
