NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,62.11666666666667,43.2017585804611,101,0,2381.3611111111113,7.757264615893134,2396,2372
s0,158.14444444444445,111.5712588549091,264,1,150.30555555555554,0.46064233199380555,151,150
s1,188.0,133.2785304040627,315,1,167.0,0.0,167,167
s2,221.12222222222223,157.07986841644728,370,1,170.3,0.458257569495584,171,170
s3,95.65,67.03767390223368,159,1,64.0,0.0,64,64
s4,301.06666666666666,213.55729389973496,500,1,185.66666666666666,0.4714045207910317,186,185
s5,148.78333333333333,105.02900525304639,246,1,155.0,0.0,155,155
s6,83.87777777777778,59.19981752557797,140,1,142.0,0.0,142,142
s7,131.09444444444443,93.01778188558131,221,1,144.0,0.0,144,144
s8,78.53333333333333,55.18830391386284,130,1,64.0,0.0,64,64
s9,125.15,88.75074178093763,211,1,151.0,0.0,151,151
