NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,62.31666666666667,42.01289154004465,102,0,2422.8333333333335,7.880707808030668,2434,2413
s0,158.7722222222222,111.95295790621441,262,1,150.0,0.0,150,150
s1,191.11111111111111,135.40502571047472,318,1,167.5388888888889,0.4984853601872252,168,167
s2,221.8388888888889,157.35473596971514,366,1,170.5388888888889,0.4984853601872252,171,170
s3,96.00555555555556,66.82676586370515,158,1,64.0,0.0,64,64
s4,303.4611111111111,214.72528609284547,501,1,185.84444444444443,0.3624334762288908,186,185
s5,149.0,104.14370413573309,245,1,155.30555555555554,0.46064233199380555,156,155
s6,84.77777777777777,59.339658422747895,140,1,142.84444444444443,0.3624334762288908,143,142
s7,132.71666666666667,94.25876175012415,221,1,144.0,0.0,144,144
s8,79.38333333333334,54.96911001240201,130,1,64.3,0.458257569495584,65,64
s9,125.87777777777778,89.12909835087251,210,1,151.23888888888888,0.4264047228330392,152,151
