NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,61.483333333333334,44.08734701324936,101,0,1270.7888888888888,7.478850839303,1285,1262
s0,137.18333333333334,98.3522284106127,228,1,146.60555555555555,0.48873103512193494,147,146
s1,183.90555555555557,131.9349038655984,304,1,162.0,0.0,162,162
s2,215.81666666666666,155.51804021827604,360,1,165.60555555555555,0.48873103512193494,166,165
s3,90.06111111111112,64.12809783627428,148,1,64.0,0.0,64,64
s4,294.25555555555553,212.1307019065322,488,1,174.0388888888889,0.19333014045894795,175,174
s5,152.54444444444445,109.19444034596785,253,1,152.0,0.0,152,152
s6,91.85555555555555,65.80240811383916,154,1,141.0,0.0,141,141
s7,120.39444444444445,86.86186333753804,204,1,143.0,0.0,143,143
s8,70.49444444444444,50.2436836519137,117,1,63.0,0.0,63,63
s9,117.80555555555556,84.71278909233523,198,1,146.64444444444445,0.4786813161897337,147,146
