NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,63.111111111111114,39.942164979002776,101,0,1230.611111111111,7.212172495078404,1242,1221
s0,139.41666666666666,90.75252521739178,230,1,146.47222222222223,0.4992277987669842,147,146
s1,184.52777777777777,120.63385514097125,301,1,161.47222222222223,0.4992277987669842,162,161
s2,219.77777777777777,143.96375143901696,362,1,165.0,0.0,165,165
s3,91.94444444444444,59.33096645299917,150,1,64.0,0.0,64,64
s4,297.75,194.8636809840835,489,1,173.47222222222223,0.4992277987669842,174,173
s5,155.41666666666666,101.61867036458736,255,1,151.77777777777777,0.41573970964154905,152,151
s6,92.86111111111111,60.66169978650166,154,1,141.16666666666666,0.37267799624996495,142,141
s7,121.61111111111111,78.91496048059784,200,1,142.77777777777777,0.41573970964154905,143,142
s8,70.88888888888889,45.60322708962223,116,1,63.0,0.0,63,63
s9,118.83333333333333,76.62226975378778,193,1,146.30555555555554,0.4606423319938055,147,146
