NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,61.43333333333333,40.287453244017414,98,0,4010.4444444444443,7.50349712706032,4021,4001
s0,157.62222222222223,108.7650452200908,258,1,154.0,0.0,154,154
s1,191.2277777777778,134.78339951177452,317,1,176.0,0.0,176,176
s2,223.01111111111112,154.79585082326582,368,1,175.0,0.0,175,175
s3,95.81111111111112,65.4942566514117,157,1,64.0,0.0,64,64
s4,304.10555555555555,213.075560338534,500,1,199.53333333333333,0.49888765156985887,200,199
s5,150.07777777777778,103.45484552077971,245,1,160.0,0.0,160,160
s6,84.60555555555555,58.44470294619637,140,1,149.0,0.0,149,149
s7,131.93333333333334,92.19987948895474,219,1,149.0,0.0,149,149
s8,78.81666666666666,53.128301204620584,128,1,64.0,0.0,64,64
s9,125.22777777777777,87.11466457463183,207,1,156.0,0.0,156,156
