NUSER,LOAD,SR,REQ/s_home,RES_TIME_home,CPU_home,MEM_home,REQ/s_viewCart,RES_TIME_viewCart,CPU_viewCart,MEM_viewCart,REQ/s_addToCart,RES_TIME_addToCart,CPU_addToCart,MEM_addToCart,REQ/s_checkout,RES_TIME_checkout,CPU_checkout,MEM_checkout,REQ/s_cartEmpty,RES_TIME_cartEmpty,CPU_cartEmpty,MEM_cartEmpty,REQ/s_logout,RES_TIME_logout,CPU_logout,MEM_logout,REQ/s_viewProduct,RES_TIME_viewProduct,CPU_viewProduct,MEM_viewProduct,REQ/s_setCurrency,RES_TIME_setCurrency,CPU_setCurrency,MEM_setCurrency,CPU_adservice,MEM_adservice,CPU_emailservice,MEM_emailservice,CPU_paymentservice,MEM_paymentservice,CPU_recommendationservice,MEM_recommendationservice,CPU_redis-cart,MEM_redis-cart,CPU_shippingservice,MEM_shippingservice
1,normal,1,4.102920516576043,18.227193718372465,27.072222222222223,11.911111111111111,0.8205841033152087,10.499335074834816,18.18888888888889,29.961111111111112,0.8205841033152087,13.150422170049437,18.18888888888889,29.961111111111112,0.0,0.0,1.0,7.0,0.0,0.0,18.18888888888889,29.961111111111112,0.8205841033152087,29.940269802703487,27.072222222222223,11.911111111111111,4.102920516576043,13.77366811292242,8.372222222222222,8.044444444444444,0.8205841033152087,9.93261404081298,27.39444444444445,22.56111111111111,24.85,87.68333333333334,1.9055555555555557,40.0,1.0,13.411111111111111,6.683333333333334,38.0,2.0,2.0,1.0,6.727777777777778
1,normal,1,4.202030172028585,14.448082286825716,27.072222222222223,13.761111111111113,0.8404060344057169,6.5658836720588925,14.75,32.31666666666667,0.8404060344057169,8.315015658542203,14.75,32.31666666666667,0.0,0.0,1.0,7.0,0.0,0.0,14.75,32.31666666666667,0.8404060344057169,31.56712443276774,27.072222222222223,13.761111111111113,4.202030172028585,13.371095540506454,8.422222222222222,8.444444444444445,0.8404060344057169,9.061180295345062,21.3,28.761111111111116,10.688888888888888,91.88888888888889,2.0,40.0,1.0,14.0,6.25,39.0,2.0,2.0,1.0,7.0
1,normal,1,4.086170140267433,19.363238158865435,26.93888888888889,12.15,0.8172340280534868,9.2811649653276,19.127777777777776,29.961111111111112,0.8172340280534868,11.800896760502075,19.127777777777776,29.961111111111112,0.0,0.0,1.0,7.0,0.0,0.0,19.127777777777776,29.961111111111112,0.8172340280534868,30.033214658431785,26.93888888888889,12.15,4.086170140267433,13.761571282361418,8.238888888888889,7.4,0.8172340280534868,11.82272856874066,28.6,22.39444444444445,24.77777777777778,89.16111111111111,2.0,40.0,1.0,13.077777777777778,6.3,38.71666666666667,2.0,2.0,1.0,7.0
1,normal,1,4.204439356053762,15.051089574668971,27.38888888888889,13.366666666666667,0.8408878712107525,7.15835723997164,14.511111111111113,32.31666666666667,0.8408878712107525,8.460938533335138,14.511111111111113,32.31666666666667,0.0,0.0,1.0,7.0,0.0,0.0,14.511111111111113,32.31666666666667,0.8408878712107525,24.35623210669898,27.38888888888889,13.366666666666667,4.204439356053762,14.05952399866328,8.605555555555556,8.0,0.8408878712107525,8.363367553317099,20.56111111111111,28.461111111111112,13.866666666666667,92.82222222222222,2.0,40.0,1.0,14.0,6.033333333333333,38.77777777777778,2.0,2.0,1.0,7.316666666666666
1,normal,1,4.200717413233463,14.771724276218556,27.07777777777778,13.683333333333334,0.8367962974568651,5.974245099990488,13.988888888888887,32.638888888888886,0.8367962974568651,8.418625113342083,13.988888888888887,32.638888888888886,0.0,0.0,1.0,7.0,0.0,0.0,13.988888888888887,32.638888888888886,0.8367962974568651,33.6026336799902,27.07777777777778,13.683333333333334,4.200717413233463,12.456361529878572,8.522222222222222,8.0,0.8423749394399108,8.279662509914415,20.383333333333333,29.011111111111116,7.694444444444445,92.18888888888888,2.0,40.0,1.0,14.0,6.338888888888889,39.0,2.0,2.0,1.0,7.0
1,normal,5,4.21274062131576,14.777036364252345,26.86111111111111,17.38888888888889,0.842548124263152,6.597072827841374,13.016666666666667,38.0,0.842548124263152,9.304306860976553,13.016666666666667,38.0,0.0,0.0,1.0,10.683333333333334,0.0,0.0,13.016666666666667,38.0,0.842548124263152,29.658098410653484,26.86111111111111,17.38888888888889,4.21274062131576,12.661595143098692,8.594444444444445,9.0,0.842548124263152,8.722514019633755,20.072222222222223,30.15,3.4166666666666665,112.0,2.0,41.0,1.0,26.683333333333334,6.2,43.0,2.5166666666666666,25.0,1.0,8.511111111111111
1,normal,5,4.201871593149243,14.941684550665876,27.177777777777777,13.316666666666666,0.8403743186298487,6.496086833336297,13.716666666666669,37.0,0.8403743186298487,8.98233397333494,13.716666666666669,37.0,0.0,0.0,1.0,7.0,0.0,0.0,13.716666666666669,37.0,0.8403743186298487,27.035578113324544,27.177777777777777,13.316666666666666,4.201871593149243,13.818306350670657,8.494444444444444,8.0,0.8403743186298487,8.317781946664885,19.788888888888888,29.05555555555556,11.605555555555556,110.06111111111112,2.0,40.0,1.0,13.738888888888887,6.116666666666666,39.0,2.0,2.0,1.0,7.0
1,normal,5,4.091969219821193,19.576690461643,26.916666666666668,12.066666666666666,0.8183938439642386,11.182250657537828,19.55,33.888888888888886,0.8183938439642386,10.745849636983678,19.55,33.888888888888886,0.0,0.0,1.0,7.0,0.0,0.0,19.55,33.888888888888886,0.8183938439642386,26.88819853424569,26.916666666666668,12.066666666666666,4.091969219821193,14.028194332877714,8.261111111111111,7.372222222222222,0.8183938439642386,9.944706821918098,26.93888888888889,22.744444444444444,25.538888888888888,101.68333333333334,2.0,40.0,1.0,13.366666666666667,6.133333333333334,38.68888888888889,2.0,2.0,1.0,7.0
1,normal,5,4.212655779290487,14.64905464223398,26.86111111111111,17.22222222222222,0.8425311558580973,7.599201085713202,13.02777777777778,38.0,0.8425311558580973,8.095856436938032,13.02777777777778,38.0,0.0,0.0,1.0,10.0,0.0,0.0,13.02777777777778,38.0,0.8425311558580973,28.38996797347124,26.86111111111111,17.22222222222222,4.212655779290487,13.197959671494711,8.511111111111111,9.0,0.8425311558580973,8.25918056322331,20.20555555555556,29.488888888888887,3.25,112.0,2.0,41.0,1.0,27.0,6.5,43.0,2.6666666666666665,25.0,1.0,8.46111111111111
1,normal,5,4.23502806896944,14.423526624424,27.45,17.0,0.8481215632191764,6.51568952640733,12.322222222222225,38.0,0.8481215632191764,8.9621926972062,12.322222222222225,38.0,0.0,0.0,1.0,10.0,0.0,0.0,12.322222222222225,38.0,0.8425418160927345,25.365523172267604,27.45,17.0,4.23502806896944,12.582372919623284,8.427777777777777,9.0,0.8481215632191764,8.113665085482737,20.33888888888889,30.177777777777777,3.083333333333333,112.0,2.0,41.0,1.0,27.0,6.755555555555556,43.0,2.816666666666667,25.0,1.0,8.0
