NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,69.18888888888888,38.276013505543425,102,0,5722.033333333334,2.7139557025779837,5724,5716
s0,178.84444444444443,98.7687434938707,263,1,162.86666666666667,0.339934634239519,163,162
s1,214.9111111111111,118.16613957987234,315,1,193.0,0.0,193,193
s2,249.41666666666666,137.2587934847487,368,1,187.0,0.0,187,187
s3,107.38888888888889,58.6136492341435,157,1,64.86666666666666,0.3399346342395191,65,64
s4,344.3666666666667,188.25806460518203,500,1,219.86666666666667,0.339934634239519,220,219
s5,168.14444444444445,91.79978953148364,245,1,170.0,0.0,170,170
s6,94.48333333333333,51.73989165903703,139,1,154.0,0.0,154,154
s7,147.11666666666667,81.05226537378348,216,1,151.0,0.0,151,151
s8,88.18333333333334,48.427434258784444,130,1,64.0,0.0,64,64
s9,140.2111111111111,77.72365497845476,207,1,162.0,0.0,162,162
