NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,35.422222222222224,22.08140382905327,52,0,5707.355555555556,1.4629582747229146,5709,5705
s0,345.5,214.76246568398926,500,1,163.42222222222222,0.49391357268650815,164,163
s1,189.11666666666667,117.6411339153482,279,1,193.0,0.0,193,193
s2,224.35555555555555,139.3066809525828,328,1,187.0,0.0,187,187
s3,64.50555555555556,39.62133224837098,94,1,64.72222222222223,0.44790320823880836,65,64
s4,212.47222222222223,132.17780241257336,314,1,220.0,0.0,220,220
s5,79.68333333333334,49.10040450161507,117,1,170.0,0.0,170,170
s6,34.74444444444445,21.023035572708284,50,1,154.0,0.0,154,154
s7,49.416666666666664,30.170234595633417,71,1,151.0,0.0,151,151
s8,36.605555555555554,22.213733795465416,53,1,64.0,0.0,64,64
s9,41.05,25.050232866515767,60,1,162.0,0.0,162,162
