NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,34.22222222222222,21.784437757148147,52,0,3278.8055555555557,4.306451519680445,3284,3273
s0,324.5833333333333,219.84317326979553,500,1,152.91666666666666,0.8291561975888501,154,152
s1,173.63888888888889,118.55358675341192,268,1,174.0,0.0,174,174
s2,205.72222222222223,140.44524656943938,319,1,173.0,0.0,173,173
s3,60.888888888888886,40.37035338090026,93,1,64.0,0.0,64,64
s4,196.25,133.5376299441888,306,1,196.0,0.0,196,196
s5,74.02777777777777,49.61209872103954,114,1,159.91666666666666,0.2763853991962833,160,159
s6,31.86111111111111,20.947225721610458,50,1,147.0,0.0,147,147
s7,45.611111111111114,30.651515983695905,71,1,149.0,0.0,149,149
s8,34.916666666666664,22.739313729505756,53,1,64.0,0.0,64,64
s9,37.97222222222222,25.21847439115388,60,1,155.0,0.0,155,155
