NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,68.25555555555556,37.960962729599274,100,0,5711.527777777777,2.881802205325217,5715,5708
s0,166.55,92.1056322924934,244,1,162.0,0.0,162,162
s1,198.71666666666667,110.25910267285064,292,1,192.80555555555554,0.39577241246597233,193,192
s2,230.45555555555555,127.08463156592505,338,1,186.0,0.0,186,186
s3,101.11111111111111,55.52916039632679,148,1,64.80555555555556,0.39577241246597245,65,64
s4,320.40555555555557,177.99633882696148,470,1,218.30555555555554,0.4606423319938055,219,218
s5,162.52777777777777,90.05507145664663,240,1,170.0,0.0,170,170
s6,90.12777777777778,49.584051037445,132,1,153.80555555555554,0.39577241246597233,154,153
s7,135.9,75.22360002020643,199,1,151.0,0.0,151,151
s8,84.47777777777777,46.47956009013897,124,1,64.0,0.0,64,64
s9,130.65555555555557,72.13315790353147,191,1,162.0,0.0,162,162
