NUSER,LOAD_0,LOAD_1,LOAD_2,SR,RES_TIME_viewProduct,RES_TIME_addToCart,RES_TIME_home,RES_TIME_setCurrency,RES_TIME_viewCart,RES_TIME_checkout,RES_TIME_logout,RES_TIME_cartEmpty,CPU_viewProduct,CPU_addToCart,CPU_home,CPU_setCurrency,CPU_viewCart,CPU_checkout,CPU_logout,CPU_cartEmpty,MEM_viewProduct,MEM_addToCart,MEM_home,MEM_setCurrency,MEM_viewCart,MEM_checkout,MEM_logout,MEM_cartEmpty
1,0,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.955555555555556,21.93888888888889,46.80555555555556,31.83888888888889,21.93888888888889,1.6222222222222222,46.80555555555556,21.93888888888889,25.0,78.0,18.0,34.233333333333334,78.0,22.366666666666667,18.0,78.0
1,0,1,0,5,11.84011916529092,16.909997561846403,16.87276465232954,8.060846624800888,13.32950822654766,22.556425945538194,11.526677929374618,9.777543366446611,15.805555555555555,20.00555555555556,46.62222222222222,31.5,20.00555555555556,1.5722222222222222,46.62222222222222,20.00555555555556,25.0,78.0,17.683333333333334,34.522222222222226,78.0,22.427777777777777,17.683333333333334,78.0
1,0,1,0,5,11.834633477225427,18.25918221813515,16.94401236548528,8.105581905965664,10.871103008329964,18.54625500761079,10.182855314828132,10.206091306284309,15.9,19.572222222222223,46.97222222222222,31.75555555555556,19.572222222222223,1.7944444444444445,46.97222222222222,19.572222222222223,24.52777777777778,78.0,18.0,33.94444444444444,78.0,22.52777777777778,18.0,78.0
1,0,1,0,5,12.02982050905825,17.69113104691087,16.557475935241786,8.082275195022248,13.154043476276913,19.223879429830504,9.220262637921502,10.401368057368169,15.97222222222222,26.122222222222224,46.75555555555555,31.78333333333333,26.122222222222224,1.522222222222222,46.75555555555555,26.122222222222224,25.0,78.0,18.0,33.47222222222222,78.0,22.47777777777777,18.0,78.0
1,0,1,0,10,11.602085825972726,17.553841590529373,16.91791380024402,7.995092554722305,11.836986523121595,20.39892975005841,9.83400547642077,9.579549427163178,15.922222222222222,24.266666666666666,46.96666666666667,31.855555555555554,24.266666666666666,1.8222222222222224,46.96666666666667,24.266666666666666,24.0,77.0,18.0,34.45555555555556,77.0,22.683333333333334,18.0,77.0
1,0,1,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.205555555555556,21.8,47.07222222222222,32.11666666666667,21.8,1.7055555555555555,47.07222222222222,21.8,24.0,76.0,18.0,33.45555555555556,76.0,23.0,18.0,76.0
1,0,1,0,10,12.151281001256136,17.52475320636222,16.83770960937636,8.17757178924694,12.042397718687424,17.5764774217555,9.115394742082117,9.062151948019922,16.011111111111113,18.683333333333334,46.71111111111111,32.016666666666666,18.683333333333334,1.6555555555555554,46.71111111111111,18.683333333333334,24.0,76.02777777777777,18.0,35.294444444444444,76.02777777777777,23.0,18.0,76.02777777777777
1,0,1,0,10,11.41503927274647,19.57278438588901,16.407655520335343,8.690148086088811,10.453743343305176,19.314293461206944,11.757458133104135,9.117831708219152,16.072222222222223,23.016666666666666,47.01111111111111,31.7,23.016666666666666,1.5555555555555556,47.01111111111111,23.016666666666666,23.76111111111112,77.0,18.127777777777776,33.733333333333334,77.0,22.683333333333334,18.127777777777776,77.0
1,0,1,0,10,11.648320626318048,18.464737870181125,16.343239140691626,8.132314961017073,10.87169085946016,19.37133052337004,10.962195695640276,9.70385165906388,15.905555555555557,22.994444444444444,47.24444444444445,32.33888888888889,22.994444444444444,1.6055555555555556,47.24444444444445,22.994444444444444,24.0,76.68333333333334,18.0,33.922222222222224,76.68333333333334,23.0,18.0,76.68333333333334
1,0,0,1,1,11.79005479619346,17.342317333233055,16.216662666670015,8.024233058070726,7.314201025374,24.425319311679534,13.508676065322252,22.36755995648349,13.772222222222222,17.17222222222222,36.96111111111111,24.50555555555556,17.17222222222222,2.1777777777777776,36.96111111111111,17.17222222222222,25.0,77.72777777777777,14.683333333333334,34.22222222222222,77.72777777777777,21.41111111111111,14.683333333333334,77.72777777777777
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.983333333333333,21.6,36.66666666666666,23.366666666666667,21.6,2.25,36.66666666666666,21.6,24.683333333333334,77.0,15.316666666666666,33.93333333333333,77.0,21.366666666666667,15.316666666666666,77.0
1,0,0,1,1,11.521169056600348,16.10224560509,17.17985612850643,8.577247340629887,7.802622452971633,28.12970581154345,11.585865579827043,21.086594782399764,13.983333333333333,16.566666666666666,36.28333333333333,23.716666666666665,16.566666666666666,2.15,36.28333333333333,16.566666666666666,24.683333333333334,77.0,14.683333333333334,33.95,77.0,21.58333333333333,14.683333333333334,77.0
1,0,0,1,1,11.585836541889208,16.432274124933127,16.060982510818736,8.060092028930397,7.692162416722145,25.52747870288221,13.854665558186673,24.975232645058146,13.772222222222222,22.116666666666667,37.077777777777776,23.666666666666668,22.116666666666667,2.2777777777777777,37.077777777777776,22.116666666666667,24.683333333333334,77.0,15.0,34.36666666666667,77.0,21.044444444444444,15.0,77.0
1,0,0,1,1,11.814906119061895,16.811004411353508,15.6470876249314,8.098917203007158,6.569157934817654,24.32936073919468,14.973316144871363,26.016409333259208,13.983333333333333,18.4,36.53333333333333,23.6,18.4,2.3666666666666667,36.53333333333333,18.4,24.95,77.0,15.0,34.0,77.0,21.316666666666663,15.0,77.0
1,0,0,1,5,11.726250841506848,16.559399036152065,15.591185072533309,8.109167254166307,8.57920945283853,22.48532818829636,17.37041258029817,22.68961030452941,14.088888888888889,16.066666666666666,36.86666666666667,24.17222222222222,16.066666666666666,2.344444444444445,36.86666666666667,16.066666666666666,24.366666666666667,78.0,18.316666666666663,34.31666666666667,78.0,22.32777777777778,18.316666666666663,78.0
1,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.983333333333333,17.65,36.8,23.816666666666663,17.65,2.4166666666666665,36.8,17.65,24.683333333333334,78.0,17.55,34.766666666666666,78.0,22.133333333333333,17.55,78.0
1,0,0,1,5,13.366306205265971,16.6932383967635,14.49641521543052,8.051833304162374,7.057852159261423,24.898191043483667,15.241053166655416,17.693950412860325,13.983333333333333,18.966666666666665,36.5,23.83333333333333,18.966666666666665,2.316666666666667,36.5,18.966666666666665,24.683333333333334,78.0,17.683333333333334,34.0,78.0,22.366666666666667,17.683333333333334,78.0
1,0,0,1,5,11.81815026922066,16.70411118296066,25.803973339549625,8.112519403318823,6.814711955172895,23.64551866423372,16.04386692525256,23.54898332861867,13.544444444444444,15.583333333333334,35.16111111111111,23.022222222222226,15.583333333333334,2.1277777777777778,35.16111111111111,15.583333333333334,25.0,78.0,17.683333333333334,34.266666666666666,78.0,22.27777777777778,17.683333333333334,78.0
1,0,0,1,5,11.589788675404122,18.62512123361871,16.140507202918883,8.099105297161799,6.2758978732534265,20.32715678960549,12.002272260967098,26.545506695834195,14.088888888888889,17.316666666666666,37.17777777777778,23.95,17.316666666666666,2.227777777777778,37.17777777777778,17.316666666666666,24.544444444444444,78.0,18.0,34.36666666666667,78.0,22.683333333333334,18.0,78.0
1,0,0,1,10,11.458299274082629,18.14427424277961,16.535701546896576,8.108726782929676,6.99004285503917,21.10369707957759,13.61056576786433,24.36925023194172,13.983333333333333,22.1,36.833333333333336,23.85,22.1,2.183333333333333,36.833333333333336,22.1,24.0,76.0,18.0,34.36666666666667,76.0,23.0,18.0,76.0
1,0,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.983333333333333,20.316666666666663,37.1,24.116666666666667,20.316666666666663,2.2666666666666666,37.1,20.316666666666663,24.0,76.0,18.0,33.95,76.0,23.0,18.0,76.0
1,0,0,1,10,11.80184263701357,17.787406228242194,15.82310037314449,8.06308392729725,7.396426308385317,17.5497775437733,11.0060986019865,28.875979442407537,13.983333333333333,21.866666666666667,36.98333333333333,24.0,21.866666666666667,2.1666666666666665,36.98333333333333,21.866666666666667,24.0,76.0,18.0,34.75,76.0,23.0,18.0,76.0
1,0,0,1,10,11.849010131125604,17.13313629535559,14.49632023360354,8.633095290017502,7.883488068820451,21.41035737008349,15.497935993008086,27.316404463751983,14.3,17.4,36.75,24.08333333333333,17.4,2.283333333333333,36.75,17.4,24.0,76.0,18.0,34.31666666666667,76.0,22.2,18.0,76.0
1,0,0,1,10,12.288429305245934,19.49791987846001,14.286455442071082,8.62781218814274,7.008958409114976,19.252201354506923,12.380774087142672,24.730244825743444,13.983333333333333,19.78333333333333,36.86666666666667,23.883333333333333,19.78333333333333,2.3833333333333333,36.86666666666667,19.78333333333333,23.683333333333334,76.0,17.783333333333335,34.31666666666667,76.0,23.0,17.783333333333335,76.0
31,1,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.916666666666668,34.45,90.31111111111112,82.00555555555556,34.45,2.683333333333333,90.31111111111112,34.45,23.683333333333334,70.31666666666666,17.42222222222222,30.166666666666668,70.31666666666666,23.316666666666663,17.42222222222222,70.31666666666666
40,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.94444444444444,36.46666666666667,127.83888888888887,88.46111111111111,36.46666666666667,2.855555555555556,127.83888888888887,36.46666666666667,25.27777777777778,77.0,19.627777777777776,33.72222222222222,77.0,22.0,19.627777777777776,77.0
40,1,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.06666666666667,36.95555555555556,130.23333333333332,89.16666666666667,36.95555555555556,3.1166666666666667,130.23333333333332,36.95555555555556,25.0,78.0,20.683333333333334,34.12777777777778,78.0,22.50555555555556,20.683333333333334,78.0
40,1,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.98333333333333,49.27777777777778,131.0,89.7611111111111,49.27777777777778,3.033333333333333,131.0,49.27777777777778,24.316666666666663,76.57222222222222,21.633333333333333,33.888888888888886,76.57222222222222,23.0,21.633333333333333,76.57222222222222
40,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.87777777777778,56.91666666666666,130.4,86.62777777777778,56.91666666666666,6.333333333333333,130.4,56.91666666666666,25.016666666666666,79.0,18.08888888888889,34.0,79.0,22.316666666666663,18.08888888888889,79.0
40,0,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.81666666666667,57.48888888888889,131.81666666666666,87.38333333333334,57.48888888888889,6.366666666666666,131.81666666666666,57.48888888888889,25.194444444444443,78.0,21.744444444444444,33.87222222222222,78.0,22.56111111111111,21.744444444444444,78.0
40,0,1,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.25,39.98333333333333,126.3,84.01666666666667,39.98333333333333,6.083333333333333,126.3,39.98333333333333,24.0,76.48333333333333,21.883333333333333,34.516666666666666,76.48333333333333,22.85,21.883333333333333,76.48333333333333
40,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.3,43.0,125.61666666666666,82.35,43.0,6.866666666666666,125.61666666666666,43.0,25.0,79.0,19.75,34.0,79.0,22.0,19.75,79.0
40,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.766666666666666,50.77777777777778,131.13333333333333,86.29444444444445,50.77777777777778,7.633333333333334,131.13333333333333,50.77777777777778,25.0,77.93333333333334,20.772222222222226,33.69444444444444,77.93333333333334,22.372222222222224,20.772222222222226,77.93333333333334
40,0,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.53888888888889,51.62777777777778,131.24444444444444,85.75555555555556,51.62777777777778,7.366666666666666,131.24444444444444,51.62777777777778,24.0,75.0,21.538888888888888,33.38333333333333,75.0,22.366666666666667,21.538888888888888,75.0
50,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.31666666666667,36.388888888888886,128.61111111111111,89.17222222222222,36.388888888888886,3.561111111111111,128.61111111111111,36.388888888888886,25.0,78.43888888888888,21.244444444444444,34.31666666666667,78.43888888888888,22.0,21.244444444444444,78.43888888888888
50,1,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.50555555555555,36.11111111111112,130.81666666666666,89.67222222222222,36.11111111111112,3.55,130.81666666666666,36.11111111111112,24.044444444444444,77.0,21.63888888888889,33.916666666666664,77.0,22.05,21.63888888888889,77.0
50,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.227777777777774,50.78333333333333,130.61111111111111,86.92222222222222,50.78333333333333,6.288888888888889,130.61111111111111,50.78333333333333,25.316666666666663,78.0,21.377777777777776,34.5,78.0,22.494444444444444,21.377777777777776,78.0
50,0,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.55,36.98333333333333,128.61666666666667,85.85,36.98333333333333,6.3,128.61666666666667,36.98333333333333,24.0,77.0,21.9,34.166666666666664,77.0,22.78333333333333,21.9,77.0
50,0,1,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.55,41.11666666666667,130.0,86.45,41.11666666666667,6.016666666666667,130.0,41.11666666666667,24.0,75.0,21.716666666666665,33.983333333333334,75.0,23.33333333333333,21.716666666666665,75.0
50,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.48888888888889,42.766666666666666,130.00555555555556,85.41666666666667,42.766666666666666,7.366666666666666,130.00555555555556,42.766666666666666,25.0,77.7611111111111,22.0,34.077777777777776,77.7611111111111,22.68888888888889,22.0,77.7611111111111
50,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.644444444444446,36.2,126.4,82.27777777777777,36.2,7.227777777777778,126.4,36.2,24.0,77.0,21.844444444444445,33.84444444444444,77.0,22.83888888888889,21.844444444444445,77.0
50,0,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.227777777777774,46.15,129.84444444444443,85.30555555555556,46.15,7.427777777777778,129.84444444444443,46.15,24.316666666666663,74.0,21.83333333333333,34.24444444444445,74.0,22.683333333333334,21.83333333333333,74.0
