NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,68.53888888888889,38.746521548376,101,0,5692.05,3.6351295254318887,5696,5686
s0,176.45,100.05505567769511,261,1,159.0,0.0,159,159
s1,209.75555555555556,118.3650015006417,309,1,186.60555555555555,0.48873103512193494,187,186
s2,246.0888888888889,139.72792168627367,365,1,182.0,0.0,182,182
s3,105.33888888888889,59.65876706448367,156,1,64.3,0.458257569495584,65,64
s4,337.93888888888887,190.92998029786528,498,1,214.87222222222223,0.3338422041683025,215,214
s5,165.36666666666667,92.28253115056802,243,1,165.0,0.0,165,165
s6,93.91111111111111,52.604001631570966,138,1,153.0,0.0,153,153
s7,145.2277777777778,81.97003724637949,214,1,150.3,0.4582575694955841,151,150
s8,87.58888888888889,49.32734072712492,129,1,64.0,0.0,64,64
s9,138.3388888888889,78.2182959478641,204,1,157.0,0.0,157,157
