NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,36.05,23.580895044741435,53,0,5696.533333333334,0.8524474568362947,5699,5695
s0,346.35,227.4704980871146,500,1,162.91666666666666,0.82915619758885,164,162
s1,185.92777777777778,121.63698407582181,269,1,193.0,0.0,193,193
s2,224.57777777777778,147.61850063049368,326,1,186.0,0.0,186,186
s3,65.29444444444445,42.555283941691954,95,1,64.0,0.0,64,64
s4,208.96666666666667,137.80541434291402,305,1,219.0,0.0,219,219
s5,78.07777777777778,51.17545587438003,115,1,170.0,0.0,170,170
s6,34.138888888888886,21.68096038486018,51,1,153.61111111111111,0.4874980215217845,154,153
s7,49.59444444444444,32.06550538822785,72,1,151.0,0.0,151,151
s8,36.13333333333333,22.9541572124383,52,1,64.0,0.0,64,64
s9,42.327777777777776,27.144844109487813,62,1,162.0,0.0,162,162
