Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,25%,50%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,add_item_to_cart,531,0,22,33.48127500753255,5.701107002096251,146.7549999943003,0.0,2.9617774217127875,0.0,12,22,57,59,64,67,69,71,150,150,150
GET,get_address,529,0,52,62.682594306237064,43.24102299869992,112.15395299950615,283.0,2.9506219511978617,0.0,48,52,87,91,96,100,100,110,110,110,110
GET,get_basket,529,0,6,14.647417939727992,1.1024780105799437,71.51980200433172,23020.0,2.9506219511978617,0.0,3,6,12,35,50,55,59,61,72,72,72
GET,get_card,529,0,54,65.97950280565216,43.1036269874312,111.1083829891868,17.0,2.9506219511978617,0.0,48,54,88,90,95,99,100,100,110,110,110
GET,get_cart,17713,0,51,62.758322389337856,42.3338649852667,144.2903200222645,104.6403206684356,98.79842461543994,0.0,48,51,83,88,96,100,130,130,140,140,140
GET,get_catalogue1,10432,0,9,16.056773809192304,1.6915450105443597,105.99908599397168,1643.0,58.18693420585273,0.0,6,9,13,26,47,53,61,82,100,110,110
GET,get_catalogue2,1031,0,51,56.2379152435734,42.56730998167768,137.43763300590217,22.0,5.750645050444226,0.0,48,51,55,57,83,90,97,110,140,140,140
GET,get_catalogue3,1031,0,9,22.153407733109,2.2755530080758035,70.38591700256802,1927.0,5.750645050444226,0.0,6,9,49,53,58,62,65,66,70,70,70
GET,get_category,1031,0,38,26.9779461330624,1.0461729834787548,95.60901299118996,11518.0,5.750645050444226,0.0,4,38,44,45,48,53,60,65,91,96,96
GET,get_customer,7286,0,53,66.96215076934531,42.98788699088618,118.17423198954202,344.4549821575624,40.63937908587452,0.0,48,53,91,93,97,100,100,100,110,120,120
GET,get_customer_orders,4170,0,35,25.601202677981426,0.9266950073651969,95.62817399273627,6368.0,23.259156023620196,0.0,4,35,44,45,48,52,57,62,90,96,96
GET,get_detail,1561,0,5,12.99576060978077,0.8816799963824451,92.52556701540016,10364.0,8.706844736899551,0.0,2,5,9,14,49,53,60,65,92,93,93
GET,get_index,9904,0,7,19.4335847560019,0.7755760161671788,97.52511998522095,8688.0,55.24188998991233,0.0,4,7,43,45,50,54,59,62,92,98,98
GET,get_item,6781,0,51,60.929428808739566,42.21298699849285,139.991773001384,286.0,37.82262278085577,0.0,48,51,62,88,97,100,110,110,140,140,140
GET,get_orders,4699,0,53,59.55366766074488,42.59878798620775,143.62956400145777,2.0,26.209777974818056,0.0,49,53,58,62,89,96,110,130,140,140,140
GET,get_related,1559,0,53,62.34423910277209,43.168705014977604,113.31795298610814,760.0,8.695689266384624,0.0,48,53,79,90,97,100,100,110,110,110,110
GET,get_tags,1031,0,81,70.88438872899228,42.9669730074238,111.14820899092592,107.0,5.750645050444226,0.0,48,81,92,92,96,98,100,100,110,110,110
GET,login,4182,0,91,83.15212931467977,46.971698000561446,195.17043500673026,13.0,23.32608884670975,0.0,57,91,97,99,100,110,110,130,190,200,200
,Aggregated,74529,0,48,46.95878257639235,0.7755760161671788,195.17043500673026,2412.4935125924135,415.70303100345075,0.0,13,48,56,69,93,99,100,120,140,190,200
