NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,33.96666666666667,19.096509279621415,51,0,4590.961111111111,4.2391874075750895,4597,4585
s0,326.06111111111113,194.8660270228095,500,1,156.13333333333333,0.6782329983125269,157,155
s1,176.3111111111111,106.83727444050855,274,1,179.82777777777778,0.3775734741676934,180,179
s2,209.05555555555554,126.57605189600537,324,1,176.0,0.0,176,176
s3,60.74444444444445,35.71820609876118,93,1,64.0,0.0,64,64
s4,195.46666666666667,118.04949056316264,302,1,204.82777777777778,0.3775734741676934,205,204
s5,73.32777777777778,42.88898208107319,112,1,163.0,0.0,163,163
s6,32.266666666666666,18.891091374860626,50,1,151.0,0.0,151,151
s7,43.45,26.223245625038697,70,1,150.0,0.0,150,150
s8,34.66111111111111,20.114440332172887,53,1,64.0,0.0,64,64
s9,38.227777777777774,22.862592094597467,60,1,156.0,0.0,156,156
