NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,62.69444444444444,43.42402013507453,101,0,2118.6555555555556,7.751216551270604,2129,2109
s0,158.32222222222222,114.37718573773334,263,1,149.3,0.4582575694955841,150,149
s1,190.18333333333334,138.27912492089646,316,1,167.0,0.0,167,167
s2,219.19444444444446,158.58191354145384,364,1,170.0,0.0,170,170
s3,95.19444444444444,67.632429534147,157,1,64.0,0.0,64,64
s4,303.75555555555553,219.5615991071051,499,1,183.0,0.0,183,183
s5,150.12222222222223,107.24684173311769,245,1,155.0,0.0,155,155
s6,83.7611111111111,59.50437555236205,136,1,141.0,0.0,141,141
s7,131.03333333333333,94.98250716140666,218,1,144.0,0.0,144,144
s8,79.42222222222222,56.37207302631287,130,1,64.0,0.0,64,64
s9,125.03333333333333,90.37980969220946,207,1,151.0,0.0,151,151
