Timestamp,User Count,Type,Name,Requests/s,Failures/s,25%,50%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1706735115,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1706735116,1,,Aggregated,0.000000,0.000000,4,44,44,45,46,47,47,47,47,47,47,17,0,44,27.553706060108894,1.7575469973962754,46.76331699010916,2695.294117647059
1706735117,2,,Aggregated,0.000000,0.000000,3,44,46,46,47,48,50,52,52,52,52,51,0,44,27.874400883721297,1.441703992895782,51.875780016416684,2695.294117647059
1706735118,3,,Aggregated,17.000000,0.000000,3,44,46,47,48,48,52,52,52,52,52,85,0,44,27.055477706016973,1.441703992895782,51.875780016416684,2736.105882352941
1706735119,4,,Aggregated,23.500000,0.000000,3,44,46,46,48,48,50,52,52,52,52,128,0,44,27.514949703800085,1.3276099925860763,51.875780016416684,2679.3125
1706735120,5,,Aggregated,25.333333,0.000000,3,44,46,47,48,48,52,52,52,52,52,222,0,44,28.07394907755257,1.28036699607037,52.18185600824654,2684.0135135135133
1706735121,6,,Aggregated,31.500000,0.000000,3,44,46,47,48,48,52,52,52,52,52,275,0,44,27.832183618606493,1.28036699607037,52.18185600824654,2680.9963636363636
1706735122,7,,Aggregated,40.800000,0.000000,3,44,46,46,48,48,51,52,53,53,53,374,0,44,27.934229952102044,1.1963819852098823,52.6230969990138,2670.168449197861
1706735123,8,,Aggregated,43.666667,0.000000,3,44,46,47,48,50,52,52,53,53,53,489,0,44,28.397753793360085,1.1172899976372719,52.6230969990138,2643.6441717791413
1706735124,9,,Aggregated,51.285714,0.000000,2,44,46,47,48,49,52,52,53,53,53,591,0,44,27.765802664909977,1.1048009910155088,52.6230969990138,2703.7631133671744
1706735125,10,,Aggregated,59.500000,0.000000,2,44,46,47,48,49,52,52,53,53,53,710,0,44,28.248902949304515,1.1048009910155088,52.6230969990138,2653.3281690140843
1706735126,11,,Aggregated,61.444444,0.000000,3,44,46,47,48,49,51,52,53,53,53,866,0,44,28.320558850045046,1.0738749988377094,52.6230969990138,2659.6951501154736
1706735127,12,,Aggregated,68.900000,0.000000,3,44,46,47,48,49,51,52,52,53,53,1007,0,44,28.259673985375635,1.0618449887260795,52.6230969990138,2677.1747765640516
1706735128,13,,Aggregated,81.900000,0.000000,3,44,46,47,48,49,51,52,52,53,53,1170,0,44,28.4804970849381,1.0618449887260795,52.6230969990138,2641.6794871794873
1706735129,14,,Aggregated,92.100000,0.000000,3,44,46,47,48,50,52,52,68,72,72,1357,0,44,28.63679259408361,1.0330269869882613,72.13882898213342,2645.2328666175385
1706735130,15,,Aggregated,106.100000,0.000000,3,44,46,47,48,50,52,52,68,72,72,1534,0,44,28.510974882050803,1.0330269869882613,72.13882898213342,2660.29074315515
1706735131,16,,Aggregated,119.600000,0.000000,3,44,46,47,48,50,52,52,68,72,72,1726,0,44,28.631439947366427,1.0330269869882613,72.13882898213342,2646.9258400926997
1706735132,17,,Aggregated,127.300000,0.000000,2,44,46,47,48,50,52,52,68,72,72,1939,0,44,28.672894479183586,0.961076992098242,72.13882898213342,2639.115007735946
1706735133,18,,Aggregated,141.500000,0.000000,2,44,46,47,48,50,52,52,60,72,72,2174,0,44,28.599597584761863,0.94597801216878,72.13882898213342,2657.395124195032
1706735134,19,,Aggregated,153.900000,0.000000,2,44,46,47,48,50,52,52,60,72,72,2387,0,44,28.653889355692733,0.9430669888388366,72.13882898213342,2646.3401759530793
1706735135,20,,Aggregated,163.000000,0.000000,3,44,47,47,48,50,52,52,60,72,72,2648,0,44,28.765435447490646,0.9430669888388366,72.13882898213342,2640.958081570997
1706735136,21,,Aggregated,178.500000,0.000000,3,44,47,48,48,50,52,52,60,72,72,2920,0,44,28.786539844530697,0.8478339877910912,72.13882898213342,2645.186301369863
1706735137,22,,Aggregated,191.700000,0.000000,3,44,47,48,48,50,52,52,59,72,72,3156,0,44,28.794494311811643,0.8478339877910912,72.13882898213342,2648.1562103929023
1706735138,23,,Aggregated,201.400000,0.000000,3,44,47,48,48,50,52,52,72,82,82,3461,0,44,28.94432782429954,0.8478339877910912,82.05760200507939,2641.2516613695466
1706735139,24,,Aggregated,212.200000,0.000000,3,44,47,48,48,50,52,52,72,82,82,3746,0,44,28.985852484746506,0.8478339877910912,82.05760200507939,2642.4997330485853
1706735140,25,,Aggregated,226.000000,0.000000,3,44,47,48,48,50,52,53,69,82,82,4029,0,44,29.073073287822083,0.8478339877910912,82.05760200507939,2644.9421692727724
1706735141,26,,Aggregated,234.800000,0.000000,3,44,47,48,49,51,52,53,69,82,82,4378,0,44,29.14025289479957,0.8478339877910912,82.05760200507939,2638.1836455002285
1706735142,27,,Aggregated,249.700000,0.000000,3,44,47,48,49,51,52,53,72,82,82,4702,0,44,29.200155600522255,0.8478339877910912,82.05760200507939,2640.749680986814
1706735143,28,,Aggregated,263.700000,0.000000,3,44,47,48,49,51,52,56,74,82,82,5021,0,44,29.370339681366158,0.8478339877910912,82.05760200507939,2636.388966341366
1706735144,29,,Aggregated,271.300000,0.000000,3,44,47,48,49,51,53,60,82,95,95,5382,0,44,29.49968117543252,0.8478339877910912,94.74890699493699,2634.651802303976
1706735145,30,,Aggregated,283.700000,0.000000,3,44,47,48,49,52,54,62,88,95,95,5708,0,44,29.65985271076695,0.8478339877910912,94.74890699493699,2638.2757533286617
