NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,34.53888888888889,20.05807232592651,51,0,5708.533333333334,4.567274898667694,5715,5702
s0,344.7388888888889,199.0781634291441,500,1,161.37222222222223,0.8434753210876716,162,160
s1,185.42777777777778,106.89293867934482,270,1,188.0,0.0,188,188
s2,220.72222222222223,127.35200803527711,321,1,184.0,0.0,184,184
s3,63.233333333333334,36.04042483409737,92,1,64.61111111111111,0.48749802152178445,65,64
s4,205.6611111111111,119.26353470309583,302,1,217.0,0.0,217,217
s5,76.02222222222223,43.89367906348698,113,1,168.0,0.0,168,168
s6,34.166666666666664,19.189841062395487,51,1,153.0,0.0,153,153
s7,47.25555555555555,27.03333790016859,69,1,151.0,0.0,151,151
s8,35.083333333333336,19.887705582427888,51,1,64.0,0.0,64,64
s9,39.95,22.787002874445776,59,1,161.0,0.0,161,161
