NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,65.83888888888889,42.058842892215885,99,0,5727.233333333334,3.5104605585782234,5732,5722
s0,172.59444444444443,110.25574800950652,259,1,160.0,0.0,160,160
s1,211.04444444444445,135.41901319904258,319,1,188.0,0.0,188,188
s2,244.9611111111111,157.03571299013797,365,1,183.95555555555555,0.20608041101101565,184,183
s3,104.45555555555555,66.513517608764,156,1,64.91111111111111,0.28458329944145994,65,64
s4,337.25555555555553,216.02675045831765,500,1,217.0,0.0,217,217
s5,164.16666666666666,104.67937820899694,243,1,167.0,0.0,167,167
s6,92.57777777777778,59.046305327594425,138,1,153.0,0.0,153,153
s7,144.67777777777778,92.89143337822777,217,1,151.0,0.0,151,151
s8,86.37777777777778,55.15484823613077,129,1,64.0,0.0,64,64
s9,136.62222222222223,87.63676014319026,206,1,161.0,0.0,161,161
