NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,66.29444444444445,37.58009183689066,98,0,5732.533333333334,2.9970355723985365,5737,5729
s0,174.76111111111112,98.99227601119465,260,1,160.0,0.0,160,160
s1,214.94444444444446,120.49484646527985,318,1,188.0,0.0,188,188
s2,248.3111111111111,140.21088438051245,368,1,184.0,0.0,184,184
s3,106.0,59.3239692985334,156,1,64.86666666666666,0.3399346342395191,65,64
s4,340.8388888888889,190.0167292017816,501,1,217.0,0.0,217,217
s5,165.51111111111112,92.17860012490782,243,1,167.0,0.0,167,167
s6,93.53888888888889,52.294610290469684,139,1,153.0,0.0,153,153
s7,146.08333333333334,82.72691856678547,216,1,151.0,0.0,151,151
s8,86.66666666666667,48.46980732602743,128,1,64.30555555555556,0.46064233199380555,65,64
s9,138.38333333333333,78.71321186574858,205,1,161.0,0.0,161,161
