NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,69.36111111111111,42.374620796584374,104,0,5516.577777777778,4.004102834115632,5521,5510
s0,170.19444444444446,103.90487622084507,254,1,158.0,0.0,158,158
s1,201.9111111111111,123.40926891575441,299,1,186.0,0.0,186,186
s2,236.03333333333333,144.26757162377908,355,1,180.93333333333334,0.24944382578492946,181,180
s3,102.38888888888889,62.131794409490624,153,1,64.30555555555556,0.46064233199380555,65,64
s4,325.6722222222222,199.6944285250608,484,1,214.0,0.0,214,214
s5,163.36111111111111,99.85293429666613,242,1,165.0,0.0,165,165
s6,91.48333333333333,54.962661568256195,135,1,153.0,0.0,153,153
s7,137.57777777777778,84.29399316648023,206,1,150.0,0.0,150,150
s8,84.97777777777777,51.78276799987033,127,1,64.0,0.0,64,64
s9,131.97222222222223,80.59062742276586,197,1,157.0,0.0,157,157
