NUSER,LOAD_0,LOAD_1,LOAD_2,SR,RES_TIME_login,RES_TIME_get_cart,RES_TIME_get_customer,RES_TIME_get_item,RES_TIME_get_catalogue2,RES_TIME_get_address,RES_TIME_get_related,RES_TIME_get_card,RES_TIME_add_item_to_cart,RES_TIME_get_tags,RES_TIME_get_orders,RES_TIME_get_catalogue1,RES_TIME_get_catalogue3,CPU_login,CPU_get_cart,CPU_get_customer,CPU_get_item,CPU_get_catalogue2,CPU_get_address,CPU_get_related,CPU_get_card,CPU_add_item_to_cart,CPU_get_tags,CPU_get_orders,CPU_get_catalogue1,CPU_get_catalogue3,MEM_login,MEM_get_cart,MEM_get_customer,MEM_get_item,MEM_get_catalogue2,MEM_get_address,MEM_get_related,MEM_get_card,MEM_add_item_to_cart,MEM_get_tags,MEM_get_orders,MEM_get_catalogue1,MEM_get_catalogue3
16,0,1,0,5,68.666465244782,54.16874450262224,54.099465669955066,52.3610066330488,53.215679946139865,51.78511479864349,51.81837788878581,53.34429693082747,22.96981402419168,52.221840901836856,54.3121779469875,9.253771936989876,8.236881259971122,15.066666666666666,39.09444444444444,15.066666666666666,18.63888888888889,18.63888888888889,15.066666666666666,18.63888888888889,15.066666666666666,39.09444444444444,18.63888888888889,13.061111111111112,18.63888888888889,18.63888888888889,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
16,0,1,0,5,67.04342559640975,54.21461401428634,53.333869081251365,52.06996658146468,53.48393085330186,52.370394754617855,52.04496947665663,52.47366507297984,22.830354653670817,52.993574568574125,53.52430321631861,8.865561953438554,9.55744013060693,15.022222222222222,40.12777777777778,15.022222222222222,18.61111111111111,18.61111111111111,15.022222222222222,18.61111111111111,15.022222222222222,40.12777777777778,18.61111111111111,12.738888888888887,18.61111111111111,18.61111111111111,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
16,0,1,0,10,72.83235152081465,56.098243271646766,55.66761985712386,53.81568812336905,54.30713676353375,54.5517672832251,55.003747901275325,57.49238024388129,34.30730818210504,54.00167739891498,54.44709471607,9.49600026243034,10.700482824090605,15.083333333333334,40.077777777777776,15.083333333333334,18.70555555555556,18.70555555555556,15.083333333333334,18.70555555555556,15.083333333333334,40.077777777777776,18.70555555555556,13.116666666666667,18.70555555555556,18.70555555555556,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
16,0,1,0,10,72.4078462013484,56.05187767966009,54.94754830679721,53.13016387430704,54.775470231803375,53.7799496381209,54.32218781074084,56.76113919005729,28.97334615467116,52.81911284982581,54.31891427092937,9.532543869732638,9.684073302471552,15.555555555555555,40.12222222222222,15.555555555555555,19.18888888888889,19.18888888888889,15.555555555555555,19.18888888888889,15.555555555555555,40.12222222222222,19.18888888888889,13.022222222222222,19.18888888888889,19.18888888888889,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
16,0,1,0,10,72.23077350462398,56.72243787790684,55.46540827979626,53.40952639816353,53.14942578633479,52.64137069238444,53.85458177228846,56.14538955595697,31.11501361229904,54.54096326964465,54.733030809138285,9.974688932186904,10.583225784638357,15.144444444444444,40.06111111111111,15.144444444444444,18.78333333333333,18.78333333333333,15.144444444444444,18.78333333333333,15.144444444444444,40.06111111111111,18.78333333333333,12.855555555555556,18.78333333333333,18.78333333333333,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
16,0,1,0,10,73.06277212983636,56.37623513749956,55.415399620085225,53.12217488146119,52.96778194951697,53.94311701608635,54.17370636446548,56.96406701872776,30.83713755190569,54.296448830092416,54.80756431657513,9.38814701131856,10.242798268639794,15.377777777777778,39.95555555555556,15.377777777777778,18.744444444444444,18.744444444444444,15.377777777777778,18.744444444444444,15.377777777777778,39.95555555555556,18.744444444444444,12.933333333333334,18.744444444444444,18.744444444444444,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
16,0,1,0,10,72.63624545282717,55.7141946826661,54.62437043478306,52.672973625768655,54.415082620766526,53.41654600051697,53.409243298617504,56.261578019184526,30.34729859486106,53.7821668115629,54.87565868709002,9.466758023763273,9.9736690822712,15.427777777777775,40.53333333333333,15.427777777777775,19.1,19.1,15.427777777777775,19.1,15.427777777777775,40.53333333333333,19.1,13.366666666666667,19.1,19.1,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
16,0,0,1,1,84.53277128310239,66.32930755076893,72.25419511748844,63.024175100711766,58.196203603841525,70.23224872729635,68.08830557941604,72.1916841650289,38.46109023526435,72.24823707657396,63.15876139460496,17.778624405078027,27.637576593614813,18.05555555555556,40.977777777777774,18.05555555555556,24.466666666666665,24.466666666666665,18.05555555555556,24.466666666666665,18.05555555555556,40.977777777777774,24.466666666666665,12.161111111111111,24.466666666666665,24.466666666666665,7.0,324.0,7.0,7.0,7.0,7.0,7.0,7.0,324.0,7.0,327.0,7.0,7.0
16,0,0,1,1,81.77720147424043,66.69339754537008,73.92679397158965,63.92605456049581,57.72507530401205,72.46348497777296,72.23513616601238,74.90058803943288,48.00226076208237,74.84364639968997,63.59249153916725,18.25181739019301,32.10618667921645,17.866666666666667,40.95,17.866666666666667,24.377777777777776,24.377777777777776,17.866666666666667,24.377777777777776,17.866666666666667,40.95,24.377777777777776,11.922222222222222,24.377777777777776,24.377777777777776,7.0,325.0,7.0,7.0,7.0,7.0,7.0,7.0,325.0,7.0,327.0,7.0,7.0
16,0,0,1,1,83.25024012312362,66.98321090453057,73.23682472418481,63.71209669323615,58.15471829559672,73.11139160578549,72.61215890349064,75.31506311873721,44.29025962525802,73.04149905916614,63.62203406663894,18.068494452001065,30.729132870264085,17.961111111111112,41.37222222222222,17.961111111111112,24.53333333333333,24.53333333333333,17.961111111111112,24.53333333333333,17.961111111111112,41.37222222222222,24.53333333333333,12.077777777777778,24.53333333333333,24.53333333333333,7.0,324.68888888888887,7.0,7.0,7.0,7.0,7.0,7.0,324.68888888888887,7.0,327.0,7.0,7.0
16,0,0,1,1,81.75348941135489,65.78794118282939,72.72314493625694,63.75605295314497,57.13118128226052,71.45985124778062,70.73038317389363,75.27834635148068,44.36872051439163,73.423988693107,63.96762100530365,17.372445271941185,30.82005133626324,18.08888888888889,40.394444444444446,18.08888888888889,24.133333333333333,24.133333333333333,18.08888888888889,24.133333333333333,18.08888888888889,40.394444444444446,24.133333333333333,11.733333333333333,24.133333333333333,24.133333333333333,7.0,324.2611111111111,7.0,7.0,7.0,7.0,7.0,7.0,324.2611111111111,7.0,327.0,7.0,7.0
16,0,0,1,1,82.02730710348004,66.48439152260488,73.32615484005693,64.24022057021975,57.42173768179603,73.09417739576934,71.97782609769634,76.70242670220196,45.73796919962214,73.53961379307091,64.89981914541053,17.07440863909828,29.707092785230422,17.955555555555556,40.56666666666667,17.955555555555556,23.92222222222222,23.92222222222222,17.955555555555556,23.92222222222222,17.955555555555556,40.56666666666667,23.92222222222222,11.36111111111111,23.92222222222222,23.92222222222222,7.0,325.0,7.0,7.0,7.0,7.0,7.0,7.0,325.0,7.0,327.0,7.0,7.0
16,0,0,1,5,88.10295874666774,70.01467558274507,75.49586417710492,65.002989341159,57.35744007483499,74.12572659673006,74.17818471033895,79.61853058329496,61.41768979045798,75.54469117663932,63.73793632831352,17.758539813783102,33.308809951999194,18.294444444444444,42.37222222222222,18.294444444444444,25.116666666666667,25.116666666666667,18.294444444444444,25.116666666666667,18.294444444444444,42.37222222222222,25.116666666666667,11.916666666666666,25.116666666666667,25.116666666666667,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
16,0,0,1,5,88.44862446044381,69.52959274629758,74.96458299213865,64.6707150924032,57.866905762149386,72.06676278390758,74.40489979612259,76.01127204767131,60.36563207947659,74.44755476604723,63.14665712487972,17.263475791973992,33.25348241299633,18.80555555555556,42.7,18.80555555555556,25.48333333333333,25.48333333333333,18.80555555555556,25.48333333333333,18.80555555555556,42.7,25.48333333333333,12.294444444444444,25.48333333333333,25.48333333333333,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
16,0,0,1,5,88.92542562242035,69.6828138597274,75.40972767693302,64.64333215632175,57.46327965318437,73.91995977840422,74.20227294382164,78.4677478393509,59.657881390513786,75.061371593896,62.34180693893534,17.345279258829454,32.20962213143807,18.511111111111116,42.26111111111111,18.511111111111116,25.53333333333333,25.53333333333333,18.511111111111116,25.53333333333333,18.511111111111116,42.26111111111111,25.53333333333333,12.11111111111111,25.53333333333333,25.53333333333333,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
16,0,0,1,5,87.9659100655987,70.1196051668335,74.08785950939435,63.69230554242804,58.12923678919007,73.721267824166,73.96170283195,77.37749892075462,59.18041861467508,74.50946723199391,63.58286973391844,17.861790427435036,31.928873972217936,18.58888888888889,42.73333333333333,18.58888888888889,25.377777777777776,25.377777777777776,18.58888888888889,25.377777777777776,18.58888888888889,42.73333333333333,25.377777777777776,12.183333333333334,25.377777777777776,25.377777777777776,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
16,0,0,1,5,87.90147005664804,69.18680165257021,75.20825968734295,64.24667392463894,58.229421046739326,72.88423663349099,73.53550723464092,75.06514901839228,56.65091427779339,75.84865724821162,63.62547195326081,18.47970313954363,31.9421725101545,18.477777777777774,43.22222222222222,18.477777777777774,25.15,25.15,18.477777777777774,25.15,18.477777777777774,43.22222222222222,25.15,12.383333333333333,25.15,25.15,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
16,0,0,1,10,94.75326604481434,72.46429794595907,76.01252812104184,64.3822078139025,58.217376319897504,75.6460442460787,77.36206560313629,79.38701801374674,70.67592854581224,76.01940924893522,63.92404472795884,18.149931142182567,34.320561397255055,18.89444444444445,42.65,18.89444444444445,25.766666666666666,25.766666666666666,18.89444444444445,25.766666666666666,18.89444444444445,42.65,25.766666666666666,11.96111111111111,25.766666666666666,25.766666666666666,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
16,0,0,1,10,94.1517818894786,72.18814910925421,75.94139940442858,65.25677091767406,57.6465239109496,76.11716300066448,76.37353390973409,79.12586999640531,74.17664940677552,75.302540841876,64.8823616340065,18.50236541684841,33.41404317424347,18.522222222222226,42.86666666666667,18.522222222222226,25.65,25.65,18.522222222222226,25.65,18.522222222222226,42.86666666666667,25.65,12.02777777777778,25.65,25.65,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
16,0,0,1,10,93.22453482136842,73.14111433524126,76.42171870697956,65.1832813485018,58.9651007776434,75.66408004074088,77.40505165930327,79.62627072608667,69.51648492708084,75.57019300417103,63.188282951903936,19.05992119369192,35.401918163688315,18.488888888888887,42.62222222222222,18.488888888888887,25.433333333333334,25.433333333333334,18.488888888888887,25.433333333333334,18.488888888888887,42.62222222222222,25.433333333333334,11.666666666666666,25.433333333333334,25.433333333333334,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
16,0,0,1,10,93.06219297731276,73.12824347477907,76.13478490023411,64.31750154242052,59.01793003300592,77.42732134260622,77.30437033345089,81.2053927806495,72.30895680339269,75.65738471849777,63.45368967209964,17.873807512950584,34.71551712186095,18.566666666666663,42.46111111111111,18.566666666666663,25.155555555555555,25.155555555555555,18.566666666666663,25.155555555555555,18.566666666666663,42.46111111111111,25.155555555555555,11.977777777777778,25.155555555555555,25.155555555555555,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
16,0,0,1,10,96.45281781144476,72.9287308889476,76.41344207866301,64.8407677507684,58.23530604425316,75.7121221840503,74.0527282237768,77.23803909915407,66.58800937505727,74.86007773087398,64.31963719280547,18.847787676454107,32.522884725538475,18.966666666666665,44.016666666666666,18.966666666666665,25.794444444444444,25.794444444444444,18.966666666666665,25.794444444444444,18.966666666666665,44.016666666666666,25.794444444444444,12.083333333333334,25.794444444444444,25.794444444444444,8.0,326.0611111111112,8.0,7.0,7.0,8.0,7.0,8.0,326.0611111111112,7.0,331.0,7.0,7.0
19,1,0,0,1,80.72674720478864,60.21043604060721,66.46570305716239,59.05735982484576,57.41894205091103,62.32677301766176,61.46121272901197,66.61242803533479,30.51134258481791,67.07697912883289,59.16959311201827,15.144670228813707,19.10894734249699,13.644444444444444,35.31666666666667,13.644444444444444,26.288888888888888,26.288888888888888,13.644444444444444,26.288888888888888,13.644444444444444,35.31666666666667,26.288888888888888,5.933333333333334,26.288888888888888,26.288888888888888,7.0,325.0,7.0,7.0,7.0,7.0,7.0,7.0,325.0,7.0,328.0,7.0,7.0
19,1,0,0,1,79.544178813808,60.58512347651998,66.69323936894216,59.077529564981226,57.26328880747196,62.09875580699238,62.348908017915306,66.10204536832099,32.606100608164624,65.86921671333278,60.56739809798492,15.336069504464165,19.696362158152844,13.2,35.1,13.2,26.33888888888889,26.33888888888889,13.2,26.33888888888889,13.2,35.1,26.33888888888889,6.505555555555556,26.33888888888889,26.33888888888889,7.0,325.0,7.0,7.0,7.0,7.0,7.0,7.0,325.0,7.0,328.0,7.0,7.0
19,1,0,0,1,79.93003290684577,60.45964960946524,66.91733019674378,59.75446560219593,56.065580736385634,61.7551399405957,63.3398754384254,67.57314889277734,33.97454218468608,67.0432112518473,59.761707531348,14.802366020728844,19.843842444448285,13.244444444444444,34.916666666666664,13.244444444444444,26.122222222222224,26.122222222222224,13.244444444444444,26.122222222222224,13.244444444444444,34.916666666666664,26.122222222222224,5.711111111111111,26.122222222222224,26.122222222222224,7.0,325.0,7.0,7.0,7.0,7.0,7.0,7.0,325.0,7.0,328.0,7.0,7.0
19,1,0,0,1,79.37843562257667,60.07390264973812,66.91024380830777,59.60052938912856,56.41636195233514,59.39625774117303,61.66624983334456,64.92743508829068,33.75692287663696,67.6073797494848,59.44388621332581,14.899271206459389,18.80783518974782,13.511111111111113,35.605555555555554,13.511111111111113,26.33333333333333,26.33333333333333,13.511111111111113,26.33333333333333,13.511111111111113,35.605555555555554,26.33333333333333,6.238888888888889,26.33333333333333,26.33333333333333,7.0,325.0,7.0,7.0,7.0,7.0,7.0,7.0,325.0,7.0,328.0,7.0,7.0
19,1,0,0,1,78.8394738095641,60.29985226405572,66.58147403649828,59.6558822881254,56.66968267914797,65.82406946703388,63.15349816797637,70.15014668257993,35.52948427975588,66.5700517122098,59.99491280292829,15.473735638117782,20.26870658595804,13.13888888888889,35.544444444444444,13.13888888888889,25.85,25.85,13.13888888888889,25.85,13.13888888888889,35.544444444444444,25.85,6.011111111111111,25.85,25.85,7.0,325.0,7.0,7.0,7.0,7.0,7.0,7.0,325.0,7.0,328.0,7.0,7.0
19,1,0,0,5,84.9775430894557,63.00474481107938,68.27820269809266,60.52248424619191,56.49670513900877,65.50865280223661,64.68138262148499,70.4364682388523,43.335342859960335,68.3145837260705,59.76320811696895,15.00994323666995,21.612659965772657,14.127777777777778,37.78333333333333,14.127777777777778,27.88888888888889,27.88888888888889,14.127777777777778,27.88888888888889,14.127777777777778,37.78333333333333,27.88888888888889,6.061111111111111,27.88888888888889,27.88888888888889,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
19,1,0,0,5,85.19220679263807,64.03237993705635,69.1448548357088,61.41602543481942,56.76028445265455,63.97969329155915,65.1896645659222,69.98709966811086,39.38507552516448,69.88793348495206,60.159429458468665,15.790470226383055,24.16887347051732,13.983333333333333,37.01111111111111,13.983333333333333,27.83333333333333,27.83333333333333,13.983333333333333,27.83333333333333,13.983333333333333,37.01111111111111,27.83333333333333,6.366666666666666,27.83333333333333,27.83333333333333,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
19,1,0,0,5,86.06488029603695,62.529491541639736,68.77028030667891,59.88990994603565,56.99132543429428,67.88144384967056,64.92357817829338,67.090180589625,40.49186627092876,68.5510386030177,59.99819967632671,15.297629511152024,22.29784559696794,14.155555555555557,37.57222222222222,14.155555555555557,27.933333333333334,27.933333333333334,14.155555555555557,27.933333333333334,14.155555555555557,37.57222222222222,27.933333333333334,6.45,27.933333333333334,27.933333333333334,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
19,1,0,0,5,84.59642252594332,64.5262351253529,69.62423836599342,60.25734790119302,57.03076675159374,66.63702706963825,65.34398618438367,68.54764424337444,41.27904249391326,70.53338148312434,61.24381785203477,15.352447060536091,23.383748363670712,13.772222222222222,37.45,13.772222222222222,27.377777777777776,27.377777777777776,13.772222222222222,27.377777777777776,13.772222222222222,37.45,27.377777777777776,5.95,27.377777777777776,27.377777777777776,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
19,1,0,0,5,85.04235647116673,63.43787674666044,69.10529348888822,60.80713351322078,55.90091611136925,67.94460833762695,66.55258988102574,71.99765836082597,49.14622163939152,68.77815245077088,59.83542885402056,15.22213132797089,23.13342122644236,13.95,37.37777777777778,13.95,27.538888888888888,27.538888888888888,13.95,27.538888888888888,13.95,37.37777777777778,27.538888888888888,6.111111111111111,27.538888888888888,27.538888888888888,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
19,1,0,0,10,89.22270339954754,66.33343379726989,70.4047593760936,61.29015847207325,57.31220641291502,68.80494605866261,67.05387595888564,73.41526833119775,51.68892741682665,71.20454958603189,59.496854262055,15.71625270345007,24.40658843300814,13.977777777777778,37.95555555555556,13.977777777777778,27.716666666666665,27.716666666666665,13.977777777777778,27.716666666666665,13.977777777777778,37.95555555555556,27.716666666666665,6.683333333333334,27.716666666666665,27.716666666666665,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
19,1,0,0,10,89.52175070430089,65.99161959496958,70.0741654752449,60.961039773124206,56.24587279697912,68.3234513739644,66.47556435667747,68.22270347923313,54.24212453694884,70.24165750811663,59.01582734904489,15.926252322435472,23.58464200326401,13.772222222222222,38.17777777777778,13.772222222222222,28.08888888888889,28.08888888888889,13.772222222222222,28.08888888888889,13.772222222222222,38.17777777777778,28.08888888888889,6.461111111111111,28.08888888888889,28.08888888888889,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
19,1,0,0,10,90.55982119480176,66.15885930998898,69.92870862201812,60.960836932323616,56.71756130943106,64.09304230902835,67.0066931480454,70.69985143335165,49.40182576683583,70.56961613711191,59.36670917332981,15.325715389203737,23.31806910518257,13.97222222222222,37.9,13.97222222222222,27.97222222222222,27.97222222222222,13.97222222222222,27.97222222222222,13.97222222222222,37.9,27.97222222222222,6.061111111111111,27.97222222222222,27.97222222222222,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
19,1,0,0,10,90.22640866654304,64.90797338035394,69.9457760365228,60.64229572255503,56.936839357261206,63.25302875602786,66.61174060557916,69.75432594921331,48.10129402399149,70.52303624486494,61.20396118536441,15.372987513655543,22.78842465156403,14.444444444444445,37.86111111111112,14.444444444444445,27.88888888888889,27.88888888888889,14.444444444444445,27.88888888888889,14.444444444444445,37.86111111111112,27.88888888888889,6.377777777777778,27.88888888888889,27.88888888888889,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
19,1,0,0,10,89.63792129591303,66.30041172409001,70.44469868101515,60.9612647741373,56.320195882616815,67.9675765685827,66.29642405435045,69.77391543924776,52.8290385263972,70.29650998677975,58.67815424081575,15.725495872393404,25.10554560170696,13.63888888888889,38.23333333333333,13.63888888888889,27.52777777777778,27.52777777777778,13.63888888888889,27.52777777777778,13.63888888888889,38.23333333333333,27.52777777777778,6.211111111111111,27.52777777777778,27.52777777777778,8.0,326.65,8.0,7.0,7.0,8.0,7.0,8.0,326.65,7.0,331.0,7.0,7.0
19,0,1,0,1,78.69833239686527,61.60557787587109,64.55023857242695,60.47193415979081,55.25463816320341,63.39164990871644,61.12414386503844,65.18809943461193,29.8418090215421,62.72361572722102,59.150642506342415,15.46333482312319,18.13357729857705,16.116666666666667,42.42777777777778,16.116666666666667,20.133333333333333,20.133333333333333,16.116666666666667,20.133333333333333,16.116666666666667,42.42777777777778,20.133333333333333,14.45,20.133333333333333,20.133333333333333,8.0,325.0,8.0,7.0,7.0,8.0,7.0,8.0,325.0,7.0,328.0,7.0,7.0
19,0,1,0,1,77.85046003942576,60.22725708629667,62.25248838451248,59.92282952000561,56.57379285606211,60.3425117499463,58.68379741317229,64.13827040100371,28.140558888488687,63.90410719018766,58.6975520322323,15.47628489681582,16.062638545238677,16.18888888888889,42.81111111111111,16.18888888888889,20.3,20.3,16.18888888888889,20.3,16.18888888888889,42.81111111111111,20.3,14.28888888888889,20.3,20.3,8.0,325.0,8.0,7.0,7.0,8.0,7.0,8.0,325.0,7.0,328.0,7.0,7.0
19,0,1,0,1,78.87226564657325,61.64236120077604,64.26050931716976,59.98013043104922,58.40763533243567,60.03677573456156,60.79037198018174,64.40899703900314,31.353111587035844,66.37477943074886,59.18515693098636,15.166858174922888,19.379897643963314,16.133333333333333,42.77777777777778,16.133333333333333,19.916666666666668,19.916666666666668,16.133333333333333,19.916666666666668,16.133333333333333,42.77777777777778,19.916666666666668,14.194444444444445,19.916666666666668,19.916666666666668,8.0,325.0,8.0,7.0,7.0,8.0,7.0,8.0,325.0,7.0,328.0,7.0,7.0
19,0,1,0,1,77.80894065657412,61.14820641101591,64.00805517587918,60.23851650607997,56.64751954104471,62.02945260842883,59.25994383074439,63.39334213913864,29.725125804940365,66.03940611483763,59.654845279067615,15.321516903132077,19.226540605463946,16.183333333333334,42.13333333333333,16.183333333333334,19.9,19.9,16.183333333333334,19.9,16.183333333333334,42.13333333333333,19.9,14.477777777777778,19.9,19.9,8.0,325.0,8.0,7.0,7.0,8.0,7.0,8.0,325.0,7.0,328.0,7.0,7.0
19,0,1,0,1,78.71252827534896,60.90192746779752,63.32301727248405,59.930172505012806,58.584359063516345,60.42096528590146,59.641557693301614,63.875878943789054,29.01946782753055,64.93536481481516,59.69535551381141,15.734587183844258,17.157880850192853,16.333333333333332,42.26111111111111,16.333333333333332,20.08888888888889,20.08888888888889,16.333333333333332,20.08888888888889,16.333333333333332,42.26111111111111,20.08888888888889,14.622222222222222,20.08888888888889,20.08888888888889,8.0,325.0,8.0,7.0,7.0,8.0,7.0,8.0,325.0,7.0,328.0,7.0,7.0
19,0,1,0,5,83.27464297110134,64.35819543550045,67.91193075235768,61.87146864818572,56.48938513177577,67.2326377030474,64.39310493728694,69.9063057541809,44.229081784390566,67.47663569577496,59.51037748068772,15.233110525165207,21.686645498125618,17.133333333333333,44.69444444444444,17.133333333333333,21.244444444444444,21.244444444444444,17.133333333333333,21.244444444444444,17.133333333333333,44.69444444444444,21.244444444444444,14.916666666666666,21.244444444444444,21.244444444444444,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
19,0,1,0,5,84.6378278945558,64.42180726904193,66.38828874301984,61.1890617464725,57.06935388693081,63.67408117382754,60.69859823668131,65.80519818632284,35.6915039577624,65.92802427894021,59.17679891492176,15.639538054472006,19.036708020181724,17.116666666666667,44.894444444444446,17.116666666666667,21.066666666666663,21.066666666666663,17.116666666666667,21.066666666666663,17.116666666666667,44.894444444444446,21.066666666666663,14.983333333333333,21.066666666666663,21.066666666666663,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
19,0,1,0,5,85.12268921506501,64.48293070607524,67.11208789852633,62.212995679550495,57.82733100151094,64.503299714244,63.68966476078831,67.47256530709846,45.71330393956826,66.75656838990041,59.40481649001296,15.438838217395952,21.195328309667435,17.166666666666668,44.37222222222222,17.166666666666668,21.066666666666663,21.066666666666663,17.166666666666668,21.066666666666663,17.166666666666668,44.37222222222222,21.066666666666663,14.9,21.066666666666663,21.066666666666663,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
19,0,1,0,5,85.01381872909684,64.9673800323506,67.10940895485236,61.79941533424018,58.201866200574834,64.71530547840412,63.20608364498076,67.08312343580162,38.98698370474636,66.5799015295385,60.06105998934201,15.192315252295916,23.2730114589457,16.966666666666665,44.46666666666667,16.966666666666665,21.116666666666667,21.116666666666667,16.966666666666665,21.116666666666667,16.966666666666665,44.46666666666667,21.116666666666667,14.827777777777778,21.116666666666667,21.116666666666667,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
19,0,1,0,5,85.69070941963152,64.3450010626614,66.60666370718555,60.839090640084926,55.95293323551764,62.73305162166969,61.676444631754784,67.9848789450455,41.168096305304736,65.01374680453478,59.53857263757351,15.525212430987114,20.027076630319083,17.133333333333333,44.74444444444445,17.133333333333333,21.322222222222223,21.322222222222223,17.133333333333333,21.322222222222223,17.133333333333333,44.74444444444445,21.322222222222223,15.35,21.322222222222223,21.322222222222223,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
19,0,1,0,10,91.9650105977216,67.78522864393071,68.20731520617946,62.93160594741365,56.52038577075776,68.2076611487782,64.22865683952519,69.93353386136258,50.75888764954805,68.77514893797827,60.57521045079425,16.00168072644699,21.24476432463443,16.983333333333334,45.75,16.983333333333334,21.45555555555556,21.45555555555556,16.983333333333334,21.45555555555556,16.983333333333334,45.75,21.45555555555556,14.844444444444443,21.45555555555556,21.45555555555556,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
19,0,1,0,10,90.29116582060902,67.99372403780612,67.7773217481661,62.64215167618445,59.06893693493821,65.78263521588636,66.22913204035208,70.2965357326831,56.71626009279862,67.48002982709914,60.03013905658995,16.07826527752695,23.47275159256812,17.194444444444443,45.99444444444445,17.194444444444443,21.155555555555555,21.155555555555555,17.194444444444443,21.155555555555555,17.194444444444443,45.99444444444445,21.155555555555555,14.96111111111111,21.155555555555555,21.155555555555555,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
19,0,1,0,10,91.19293384653146,66.71774144502555,67.97063747951978,62.04110416059231,57.62102759210124,63.77868059882593,63.84816896866244,66.11324048860516,46.49147560635826,66.97186631877534,60.830764005108655,15.971872108445645,22.11748658270493,17.08888888888889,45.11111111111112,17.08888888888889,21.18888888888889,21.18888888888889,17.08888888888889,21.18888888888889,17.08888888888889,45.11111111111112,21.18888888888889,15.355555555555556,21.18888888888889,21.18888888888889,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
19,0,1,0,10,91.23342570778412,66.818633086694,68.49639750925186,62.67119670246532,57.83844331345463,65.3318369353154,62.37767909784736,67.81061275853125,45.84937228756989,68.16744130521846,60.180486846829766,15.76066806500293,21.868749628587487,17.08888888888889,45.11111111111112,17.08888888888889,21.11111111111111,21.11111111111111,17.08888888888889,21.11111111111111,17.08888888888889,45.11111111111112,21.11111111111111,15.077777777777778,21.11111111111111,21.11111111111111,8.0,326.0,8.0,7.0,7.0,8.0,7.0,8.0,326.0,7.0,331.0,7.0,7.0
