NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,68.8,38.331362268165385,103,0,5686.988888888889,2.4675423870926236,5689,5682
s0,154.26666666666668,85.19347914534826,228,1,159.0,0.0,159,159
s1,208.01111111111112,116.94666347855092,309,1,186.81666666666666,0.3869395588747966,187,186
s2,246.37222222222223,137.46971507109626,368,1,182.0,0.0,182,182
s3,103.0,56.29505602922279,152,1,64.21111111111111,0.40809705938237684,65,64
s4,334.30555555555554,186.52128556584583,494,1,214.81666666666666,0.3869395588747966,215,214
s5,174.2722222222222,97.0559878830287,258,1,165.0,0.0,165,165
s6,104.03333333333333,57.16408157420376,154,1,153.0,0.0,153,153
s7,137.20555555555555,76.6456998302523,209,1,150.60555555555555,0.48873103512193494,151,150
s8,76.95,41.840739716214394,112,1,64.0,0.0,64,64
s9,133.61111111111111,75.00654703934471,202,1,157.0,0.0,157,157
