NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,60.8,41.904574133778446,98,0,4666.172222222222,7.3860458189417,4676,4657
s0,141.0,99.97866439062553,233,1,156.0,0.0,156,156
s1,190.10555555555555,137.32615261252326,314,1,180.26111111111112,0.43924036559204355,181,180
s2,224.62222222222223,160.90370327744188,377,1,176.0,0.0,176,176
s3,92.39444444444445,65.37171468033337,154,1,64.56111111111112,0.4962513799464596,65,64
s4,303.05555555555554,217.54894014456767,500,1,205.26111111111112,0.43924036559204355,206,205
s5,157.45555555555555,111.52460227940848,258,1,163.0,0.0,163,163
s6,94.23333333333333,66.91795141979632,153,1,151.0,0.0,151,151
s7,120.2611111111111,86.42237132497638,202,1,150.0,0.0,150,150
s8,69.05,48.835241714701624,113,1,64.0,0.0,64,64
s9,118.88333333333334,84.63787404124835,199,1,156.0,0.0,156,156
