NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,61.13333333333333,39.4617114006307,101,0,4646.172222222222,7.7091796332219396,4658,4636
s0,140.10555555555555,93.85843342338161,237,1,156.0,0.0,156,156
s1,189.92222222222222,127.73711961835942,318,1,180.0,0.0,180,180
s2,221.69444444444446,149.34780797492,379,1,176.0,0.0,176,176
s3,92.11111111111111,60.88229891345805,156,1,64.3,0.458257569495584,65,64
s4,304.2111111111111,202.55114549962406,500,1,205.0,0.0,205,205
s5,158.06666666666666,104.06518256468982,262,1,163.0,0.0,163,163
s6,93.11666666666666,62.722960088170446,160,1,151.0,0.0,151,151
s7,122.7388888888889,81.64526004401188,205,1,150.0,0.0,150,150
s8,70.2,45.95292277006013,117,1,64.0,0.0,64,64
s9,119.92777777777778,80.19053910361494,201,1,156.0,0.0,156,156
