NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,68.88333333333334,41.67656882336751,102,0,5698.05,1.5065597307183751,5700,5695
s0,153.2888888888889,92.85152358523129,226,1,159.0,0.0,159,159
s1,207.43333333333334,125.98840775598717,307,1,186.9111111111111,0.28458329944145994,187,186
s2,248.75555555555556,149.87441491766893,370,1,182.0,0.0,182,182
s3,104.47222222222223,62.64161117513888,155,1,64.0,0.0,64,64
s4,336.48333333333335,203.1948565348597,496,1,215.2277777777778,0.5757174804397993,216,214
s5,175.2111111111111,105.7476024886558,259,1,166.0,0.0,166,166
s6,105.08333333333333,63.1199805485113,156,1,153.0,0.0,153,153
s7,136.5888888888889,82.27297307600735,203,1,150.60555555555555,0.48873103512193494,151,150
s8,77.88888888888889,46.135415281645365,114,1,64.0,0.0,64,64
s9,134.74444444444444,80.82464710870634,199,1,157.0,0.0,157,157
