NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,34.66111111111111,18.724364368054108,51,0,5687.311111111111,1.4387065521536615,5689,5685
s0,345.53333333333336,188.4380947567544,500,1,164.76666666666668,0.6420453428086075,165,163
s1,186.73888888888888,101.6984302232662,272,1,193.88333333333333,0.3210226714043037,194,193
s2,221.98333333333332,121.5007304504792,329,1,188.0,0.0,188,188
s3,63.28888888888889,34.2566277267608,94,1,64.88333333333334,0.32102267140430374,65,64
s4,206.7888888888889,112.50392530874888,299,1,220.0,0.0,220,220
s5,77.28888888888889,42.133186825811855,114,1,171.0,0.0,171,171
s6,33.28333333333333,17.8450973659434,50,1,154.0,0.0,154,154
s7,47.28333333333333,25.216016735400537,70,1,152.0,0.0,152,152
s8,35.69444444444444,18.24039997801651,51,1,64.0,0.0,64,64
s9,41.2,21.73026563216484,60,1,162.0,0.0,162,162
