NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,35.30555555555556,19.63983967524012,52,0,5688.183333333333,1.7965244223221684,5690,5685
s0,345.8277777777778,190.49846399367797,500,1,164.5888888888889,0.808214004174148,165,163
s1,185.9,102.51439465319548,270,1,193.60555555555555,0.488731035121935,194,193
s2,219.88333333333333,121.92052397634563,323,1,188.0,0.0,188,188
s3,63.583333333333336,34.95121600173591,93,1,64.79444444444445,0.404107002087074,65,64
s4,206.79444444444445,113.48101638708968,302,1,220.0,0.0,220,220
s5,77.96666666666667,42.25608437452134,113,1,171.0,0.0,171,171
s6,34.75,18.399237604978214,50,1,154.0,0.0,154,154
s7,48.98888888888889,26.399703047338512,72,1,152.0,0.0,152,152
s8,35.81666666666667,19.52049492769644,52,1,64.0,0.0,64,64
s9,42.93333333333333,23.400759721760224,64,1,162.0,0.0,162,162
