NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,61.666666666666664,43.18242955441742,99,0,4747.1611111111115,7.235071902344771,4756,4738
s0,157.95,113.91552791432782,259,1,156.0,0.0,156,156
s1,192.1611111111111,140.13815262442864,318,1,181.0,0.0,181,181
s2,222.38888888888889,161.83947427033607,367,1,176.0,0.0,176,176
s3,95.05,68.56856057990426,157,1,64.30555555555556,0.46064233199380555,65,64
s4,304.22222222222223,221.09313159731167,500,1,205.9111111111111,0.28458329944145994,206,205
s5,149.70555555555555,107.90812435803495,245,1,163.0,0.0,163,163
s6,85.27777777777777,61.312320273204065,140,1,151.0,0.0,151,151
s7,132.61111111111111,96.2240665720085,220,1,150.0,0.0,150,150
s8,78.55555555555556,55.863148479339145,127,1,64.0,0.0,64,64
s9,125.88888888888889,90.81843234895098,208,1,156.0,0.0,156,156
