NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,61.111111111111114,38.74387247450863,98,0,4788.988888888889,7.546882276726292,4801,4779
s0,157.57222222222222,104.77027942416343,260,1,156.0,0.0,156,156
s1,190.63333333333333,127.57663927572669,315,1,181.0,0.0,181,181
s2,222.01666666666668,148.7786377661644,368,1,176.0,0.0,176,176
s3,94.88333333333334,62.4641474945606,156,1,64.0,0.0,64,64
s4,305.18888888888887,203.04963238055012,501,1,206.30555555555554,0.4606423319938055,207,206
s5,149.64444444444445,98.0024728838922,244,1,163.0,0.0,163,163
s6,83.83333333333333,55.254612678239106,137,1,151.0,0.0,151,151
s7,131.44444444444446,87.77789029528653,217,1,150.0,0.0,150,150
s8,78.22222222222223,50.72480825828232,127,1,64.0,0.0,64,64
s9,124.2611111111111,82.1476559406488,204,1,156.0,0.0,156,156
