NUSER,LOAD,SR,REQ/s_login,RES_TIME_login,CPU_login,MEM_login,REQ/s_get_catalogue1,RES_TIME_get_catalogue1,CPU_get_catalogue1,MEM_get_catalogue1,REQ/s_get_catalogue2,RES_TIME_get_catalogue2,CPU_get_catalogue2,MEM_get_catalogue2,REQ/s_get_catalogue3,RES_TIME_get_catalogue3,CPU_get_catalogue3,MEM_get_catalogue3,REQ/s_get_item,RES_TIME_get_item,CPU_get_item,MEM_get_item,REQ/s_get_related,RES_TIME_get_related,CPU_get_related,MEM_get_related,REQ/s_get_tags,RES_TIME_get_tags,CPU_get_tags,MEM_get_tags,REQ/s_get_cart,RES_TIME_get_cart,CPU_get_cart,MEM_get_cart,REQ/s_add_item_to_cart,RES_TIME_add_item_to_cart,CPU_add_item_to_cart,MEM_add_item_to_cart,REQ/s_get_orders,RES_TIME_get_orders,CPU_get_orders,MEM_get_orders,REQ/s_get_customer,RES_TIME_get_customer,CPU_get_customer,MEM_get_customer,REQ/s_get_card,RES_TIME_get_card,CPU_get_card,MEM_get_card,REQ/s_get_address,RES_TIME_get_address,CPU_get_address,MEM_get_address,CPU_carts-db,MEM_carts-db,CPU_catalogue-db,MEM_catalogue-db,CPU_front-end,MEM_front-end,CPU_orders-db,MEM_orders-db,CPU_payment,MEM_payment,CPU_queue-master,MEM_queue-master,CPU_rabbitmq,MEM_rabbitmq,CPU_session-db,MEM_session-db,CPU_shipping,MEM_shipping,CPU_user-db,MEM_user-db
4,normal,1,0.742333364172379,49.28444574860141,2.977777777777778,9.0,5.536802235030075,3.193454573544929,4.955555555555556,8.0,2.0260677533426588,46.50601343772587,4.955555555555556,8.0,2.0260677533426588,3.5447186095121808,4.955555555555556,8.0,2.7684011175150376,46.1509801253053,4.955555555555556,8.0,2.0149048456107432,45.44885004509416,4.955555555555556,8.0,2.0260677533426588,44.913362996452605,4.955555555555556,8.0,10.331271105887772,46.06948554808167,7.933333333333334,389.0,0.0,0.0,7.933333333333334,389.0,0.742333364172379,46.958759989015256,2.7666666666666666,375.0,4.794468870857696,45.18998531099925,2.977777777777778,9.0,0.0,0.0,2.977777777777778,9.0,0.0,0.0,2.977777777777778,9.0,6.7444444444444445,58.0,4.866666666666666,446.0,34.62222222222222,100.55555555555556,4.0,32.87777777777778,1.0,4.0,2.0,320.0,19.0,118.0,3.977777777777778,3.0,2.0,356.8777777777778,7.0,35.0
4,normal,1,0.7423282639917625,49.0430662324442,2.7555555555555555,9.0,5.536764194585176,3.1874562332485503,5.155555555555556,7.477777777777778,2.026053833300826,46.76359869121541,5.155555555555556,7.477777777777778,2.026053833300826,3.565668724297697,5.155555555555556,7.477777777777778,2.768382097292588,46.29311784529202,5.155555555555556,7.477777777777778,2.0204724177820905,45.3609115693677,5.155555555555556,7.477777777777778,2.026053833300826,45.00305867938648,5.155555555555556,7.477777777777778,10.33120012517859,46.00350867274109,7.433333333333334,389.0,0.0,0.0,7.433333333333334,389.0,0.7423282639917625,46.96003372143758,2.477777777777778,375.0,4.794435930593414,45.31533173280004,2.7555555555555555,9.0,0.0,0.0,2.7555555555555555,9.0,0.0,0.0,2.7555555555555555,9.0,6.0777777777777775,58.0,4.833333333333333,446.0,34.06666666666667,99.75555555555556,4.0,32.0,1.0,4.0,2.0,320.0,19.0,118.0,4.0777777777777775,3.0,2.0,356.0,6.8,35.0
4,normal,1,0.7423075113357623,48.58927939199192,2.8722222222222222,9.0,5.536609407857716,3.2124179685319354,5.066666666666666,8.0,2.0259971925930955,46.49420910112088,5.066666666666666,8.0,2.0259971925930955,3.50414100936909,5.066666666666666,8.0,2.757142184961403,45.99674793218568,5.066666666666666,8.0,2.0204159331093683,45.036240812077175,5.066666666666666,8.0,2.0259971925930955,45.14288030803388,5.066666666666666,8.0,10.325330044895942,45.94766825601157,7.4222222222222225,389.0,0.0,0.0,7.4222222222222225,389.0,0.7423075113357623,47.15704447869912,2.5166666666666666,375.0,4.788720637038226,45.348671497777104,2.8722222222222222,9.0,0.0,0.0,2.8722222222222222,9.0,0.0,0.0,2.8722222222222222,9.0,5.872222222222222,59.0,4.711111111111111,446.0,34.111111111111114,98.12777777777778,4.0,32.0,1.0,4.0,2.0,320.0,19.0,118.0,3.8722222222222222,3.0,2.0,356.0,7.0,35.0
4,normal,5,0.748774522406437,49.15442935941713,2.7666666666666666,11.0,5.554342352776107,3.5426642351513973,4.855555555555555,9.0,2.0283966539816167,46.613081301608666,4.855555555555555,9.0,2.0283966539816167,3.650376225241842,4.855555555555555,9.0,2.7771711763880536,46.05415473402604,4.855555555555555,9.0,2.0283966539816167,45.67163625152232,4.855555555555555,9.0,2.0283966539816167,45.48867427507934,4.855555555555555,9.0,10.359910183145775,46.23860488335543,7.355555555555555,388.0,0.0,0.0,7.355555555555555,388.0,0.748774522406437,46.80764078207787,2.588888888888889,376.0,4.805567830369671,45.64452188192369,2.7666666666666666,11.0,0.0,0.0,2.7666666666666666,11.0,0.0,0.0,2.7666666666666666,11.0,6.677777777777778,133.0,4.911111111111111,448.0,31.633333333333333,81.38888888888889,4.0,35.0,1.0,4.0,2.0,316.0,19.266666666666666,117.0,3.4444444444444446,3.0,2.0,363.0,7.0,37.0
4,normal,5,0.7479508504274778,49.13458172336165,2.8666666666666667,10.055555555555555,5.581722764384162,3.1933051854139194,5.055555555555555,8.0,2.0429105317646035,46.68163519977373,5.055555555555555,8.0,2.0429105317646035,3.326032548962171,5.055555555555555,8.0,2.7741162138989286,46.10364290958709,5.055555555555555,8.0,2.026165363471451,45.521264156254816,5.055555555555555,8.0,2.0429105317646035,45.191989974004265,5.055555555555555,8.0,10.38200434175454,46.18564620545204,8.244444444444444,388.0,0.0,0.0,8.244444444444444,388.0,0.7479508504274778,46.87298396289516,2.6222222222222222,376.0,4.800281577370379,45.19894742731785,2.8666666666666667,10.055555555555555,0.0,0.0,2.8666666666666667,10.055555555555555,0.0,0.0,2.8666666666666667,10.055555555555555,6.811111111111111,133.0,4.433333333333334,448.0,35.28888888888889,74.15555555555555,4.0,35.0,1.0,4.0,2.0,316.0,19.0,117.0,3.8666666666666667,3.0,2.0,363.0,6.944444444444445,37.0
4,normal,5,0.7489658706687727,49.17790751935525,2.6333333333333333,10.0,5.5557617570504485,3.4505356570717014,4.933333333333334,8.0,2.0289150078564515,46.44941296152637,4.933333333333334,8.0,2.0289150078564515,3.5935351541702003,4.933333333333334,8.0,2.7778808785252243,46.42544496875684,4.933333333333334,8.0,2.0289150078564515,45.84065340613285,4.933333333333334,8.0,2.0289150078564515,45.50215929327148,4.933333333333334,8.0,10.362557643432124,46.41740914836562,7.566666666666666,388.0,0.0,0.0,7.566666666666666,388.0,0.7489658706687727,46.90190713675415,2.6555555555555554,376.0,4.806795886381676,45.74109847646553,2.6333333333333333,10.0,0.0,0.0,2.6333333333333333,10.0,0.0,0.0,2.6333333333333333,10.0,6.622222222222222,133.31666666666666,4.622222222222222,448.0,31.766666666666666,79.03333333333333,4.0,35.0,1.0,4.0,2.0,316.0,18.983333333333334,117.0,3.6277777777777778,3.0,2.0,363.0,7.0,37.0
4,normal,10,0.7482566104846157,49.55383303832374,2.861111111111111,11.0,5.5505005285202085,3.4447820377920264,5.044444444444444,9.0,2.0269936537754885,46.7128643769894,5.044444444444444,9.0,2.0269936537754885,3.5997657939155405,5.044444444444444,9.0,2.775250264260104,46.32854136925048,5.044444444444444,9.0,2.0269936537754885,45.42219786925277,5.044444444444444,9.0,2.0269936537754885,45.48099126535937,5.044444444444444,9.0,10.352744446555802,46.52724440645089,7.5,391.0,0.0,0.0,7.5,391.0,0.7482566104846157,47.091073865668655,2.727777777777778,381.0,4.802243918035593,45.70919013078606,2.861111111111111,11.0,0.0,0.0,2.861111111111111,11.0,0.0,0.0,2.861111111111111,11.0,7.316666666666666,118.0,4.9944444444444445,448.0,32.30555555555556,85.88888888888889,4.0,34.0,1.0,4.0,2.0,318.0,19.0,118.0,3.588888888888889,3.0,2.0,356.0,7.0,37.0
4,normal,10,0.7490254150421052,49.32198056659258,2.9611111111111112,10.0,5.5562034518794965,3.4096057285972585,4.9222222222222225,8.0,2.029076310897643,46.74141284542738,4.9222222222222225,8.0,2.029076310897643,3.6285953331974743,4.9222222222222225,8.0,2.778101725939748,46.18943688109277,4.9222222222222225,8.0,2.029076310897643,46.10270692405006,4.9222222222222225,8.0,2.029076310897643,45.29428776846198,4.9222222222222225,8.0,10.363381488716888,46.42882099902074,7.561111111111111,391.0,0.0,0.0,7.561111111111111,391.0,0.7490254150421052,47.09275719994651,2.761111111111111,381.0,4.807178036837391,45.69081091890545,2.9611111111111112,10.0,0.0,0.0,2.9611111111111112,10.0,0.0,0.0,2.9611111111111112,10.0,7.483333333333333,118.0,4.838888888888889,448.0,31.733333333333334,74.61111111111111,4.0,34.0,1.0,4.0,2.0,318.0,19.0,118.0,3.7222222222222223,3.0,2.0,356.0,7.0,37.0
4,normal,10,0.748462790206783,49.19994700137081,2.433333333333333,10.0,5.55202995123539,3.3637920045059637,4.833333333333333,8.0,2.027552185410912,46.74468694329159,4.833333333333333,8.0,2.027552185410912,3.653881347869053,4.833333333333333,8.0,2.776014975617695,46.29585103008154,4.833333333333333,8.0,2.027552185410912,45.4878651661434,4.833333333333333,8.0,2.027552185410912,45.31659338348764,4.833333333333333,8.0,10.355597112263997,46.39284771491855,7.433333333333334,391.0,0.0,0.0,7.433333333333334,391.0,0.748462790206783,47.06446165149448,2.8,381.0,4.803567161028607,45.63793352545174,2.433333333333333,10.0,0.0,0.0,2.433333333333333,10.0,0.0,0.0,2.433333333333333,10.0,6.877777777777778,118.0,4.877777777777778,448.0,32.8,80.67777777777778,4.0,34.0,1.0,4.0,2.0,318.0,19.322222222222223,118.0,3.6,3.0,2.0,356.0,7.0,37.0
4,stress_cart,1,2.654385736315516,48.77920633476032,4.111111111111111,11.0,6.158174908251998,3.259218344169106,4.111111111111111,9.0,0.4247017178104826,46.58593766477057,4.111111111111111,9.0,0.4247017178104826,3.657362889498472,4.111111111111111,9.0,4.353192607557447,45.4003640832511,4.111111111111111,9.0,0.8494034356209652,45.348970535039705,4.111111111111111,9.0,0.4247017178104826,44.60019720289366,4.111111111111111,9.0,10.511367515809445,46.359423962523216,9.811111111111112,377.0,0.4247017178104826,7.004850118200442,9.811111111111112,377.0,3.079087454125999,46.95514925990504,4.488888888888889,365.0,4.353192607557447,46.03628370796112,4.111111111111111,11.0,0.4247017178104826,46.085888121620215,4.111111111111111,11.0,0.4247017178104826,45.47204397998652,4.111111111111111,11.0,7.7555555555555555,85.0,4.488888888888889,446.0,39.666666666666664,78.1,4.0,33.0,1.0,4.0,2.0,327.0,18.944444444444443,118.0,4.188888888888889,3.0,2.0,333.0,7.622222222222222,36.0
