NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,62.25,41.48250970121156,100,0,2947.0777777777776,8.092833287377415,2961,2937
s0,158.7888888888889,107.76543400103812,263,1,151.7111111111111,0.4532461789860253,152,151
s1,190.7722222222222,129.94207387035343,317,1,172.0,0.0,172,172
s2,222.07777777777778,150.9425002941906,372,1,172.3,0.4582575694955841,173,172
s3,95.53888888888889,64.37419806524358,158,1,64.0,0.0,64,64
s4,303.89444444444445,205.9399992776273,501,1,192.40555555555557,0.49099923310895327,193,192
s5,148.65,99.61846521158168,243,1,158.10555555555555,0.3072679290894407,159,158
s6,84.77777777777777,56.64279453592934,139,1,143.0,0.0,143,143
s7,131.88333333333333,89.7040365126713,219,1,147.10555555555555,0.3072679290894407,148,147
s8,80.2,53.54119909004653,131,1,64.0,0.0,64,64
s9,125.58888888888889,85.20698907750656,208,1,153.0,0.0,153,153
