NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,63.888888888888886,43.62260994903253,103,0,1112.9833333333333,7.936186461743169,1127,1103
s0,158.33333333333334,108.9954127475097,261,1,145.69444444444446,0.4606423319938055,146,145
s1,186.95555555555555,129.143151503465,311,1,160.0,0.0,160,160
s2,218.48333333333332,150.11349317544153,359,1,164.0,0.0,164,164
s3,95.71111111111111,65.35735008303614,157,1,64.0,0.0,64,64
s4,300.22777777777776,207.497706294031,497,1,171.69444444444446,0.4606423319938055,172,171
s5,150.26666666666668,103.10790464363052,247,1,151.69444444444446,0.4606423319938055,152,151
s6,83.7388888888889,57.270834529054326,138,1,141.0,0.0,141,141
s7,128.97222222222223,88.79736173230197,213,1,142.69444444444446,0.4606423319938055,143,142
s8,79.58333333333333,54.211712039209964,130,1,63.0,0.0,63,63
s9,124.33333333333333,85.49203991535639,205,1,146.0,0.0,146,146
