NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,67.42222222222222,38.74775341954329,101,0,5743.261111111111,7.465002708110611,5753,5732
s0,156.93333333333334,90.25239916786454,236,1,160.0,0.0,160,160
s1,211.26666666666668,120.97367022988469,316,1,187.86666666666667,0.339934634239519,188,187
s2,252.6611111111111,145.80623229664502,379,1,182.30555555555554,0.4606423319938055,183,182
s3,103.24444444444444,59.06254897443916,155,1,64.86666666666666,0.3399346342395191,65,64
s4,340.73333333333335,191.96647855521255,501,1,216.60555555555555,0.48873103512193494,217,216
s5,176.5611111111111,99.27532780039834,260,1,167.0,0.0,167,167
s6,106.93888888888888,61.181439077994256,161,1,153.26111111111112,0.43924036559204355,154,153
s7,142.57222222222222,80.1635155690858,210,1,151.0,0.0,151,151
s8,78.85,44.04271600768206,117,1,64.0,0.0,64,64
s9,135.62222222222223,76.80495900913601,201,1,161.0,0.0,161,161
