NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,67.52777777777777,44.76263701838293,100,0,5731.827777777778,3.648181518929907,5737,5729
s0,155.38333333333333,103.2413717137337,231,1,160.0,0.0,160,160
s1,213.48333333333332,142.32847278976425,318,1,187.60555555555555,0.488731035121935,188,187
s2,249.82777777777778,166.04620610459122,374,1,182.30555555555554,0.4606423319938055,183,182
s3,101.62777777777778,67.01824217293839,151,1,64.30555555555556,0.46064233199380555,65,64
s4,339.6333333333333,226.36116421918905,500,1,216.3,0.458257569495584,217,216
s5,177.38333333333333,117.9254602139278,261,1,167.0,0.0,167,167
s6,105.30555555555556,69.57362984016144,157,1,153.0,0.0,153,153
s7,137.76111111111112,91.32155422150949,203,1,151.0,0.0,151,151
s8,78.56111111111112,51.51635812361922,116,1,64.0,0.0,64,64
s9,134.04444444444445,88.75051312666827,195,1,160.6888888888889,0.46294814791110356,161,160
