NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,34.44444444444444,23.0716811077087,51,0,2745.277777777778,4.839714816616041,2753,2739
s0,322.27777777777777,222.5427064022533,500,1,151.91666666666666,0.8291561975888501,153,151
s1,173.05555555555554,119.58979528288552,272,1,172.0,0.0,172,172
s2,206.02777777777777,142.06248353592537,319,1,171.0,0.0,171,171
s3,60.05555555555556,40.54143589824315,92,1,64.0,0.0,64,64
s4,194.22222222222223,134.39268976297927,302,1,188.36111111111111,0.48032267960529396,189,188
s5,73.33333333333333,49.88932194813279,111,1,157.0,0.0,157,157
s6,31.5,20.93044035211236,47,1,143.0,0.0,143,143
s7,44.69444444444444,30.340493151749495,69,1,144.97222222222223,0.16433554953054486,145,144
s8,34.27777777777778,22.913619326009673,52,1,64.0,0.0,64,64
s9,39.916666666666664,26.97362394801427,62,1,152.61111111111111,0.4874980215217845,153,152
