NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,34.477777777777774,19.583001573233965,52,0,2767.516666666667,4.189238859533104,2773,2762
s0,323.6388888888889,197.03103996547483,500,1,152.66666666666666,0.7453559924999299,153,151
s1,174.89444444444445,108.3986724612346,276,1,172.0,0.0,172,172
s2,209.57222222222222,129.48075921221982,327,1,171.0,0.0,171,171
s3,61.08888888888889,36.288854868324535,94,1,64.0,0.0,64,64
s4,195.61666666666667,120.3536582558069,310,1,189.0,0.0,189,189
s5,72.80555555555556,43.97083594361434,115,1,157.0,0.0,157,157
s6,31.61111111111111,18.415388760758663,48,1,143.0,0.0,143,143
s7,45.51111111111111,28.040345712104212,72,1,144.83333333333334,0.3726779962499649,145,144
s8,34.78888888888889,20.32704517218621,54,1,64.0,0.0,64,64
s9,39.08888888888889,23.69441774129015,61,1,152.3,0.4582575694955841,153,152
