NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,34.9,23.156736480869764,52,0,5691.172222222222,1.467539723314559,5693,5689
s0,344.52777777777777,227.90793537341528,500,1,164.08333333333334,0.8291561975888501,165,163
s1,185.62222222222223,122.50488224082952,276,1,193.30555555555554,0.4606423319938055,194,193
s2,222.13333333333333,146.75983404490785,325,1,187.0,0.0,187,187
s3,64.5111111111111,42.1736474971027,95,1,64.69444444444444,0.46064233199380555,65,64
s4,208.25555555555556,137.5666352565275,309,1,220.0,0.0,220,220
s5,77.75,50.92825836409488,115,1,170.0,0.0,170,170
s6,33.03333333333333,21.250333330719,48,1,154.0,0.0,154,154
s7,48.833333333333336,31.73982776680848,71,1,151.0,0.0,151,151
s8,35.81666666666667,23.109515837036103,52,1,64.0,0.0,64,64
s9,40.88333333333333,26.45883070398656,59,1,162.0,0.0,162,162
